t,follower_phase_rad,follower_frequency_hz,estimated_leader_phase_rad,phase_error_rad,coupling_term,follower_led_state,sync_state,bootstrap_estimate
8.19,1.273315,1.5,2.38761,1.114295,0.8976,0,1,0
8.2,1.398979,1.5,2.513274,1.114295,0.8976,0,1,0
8.21,1.524643,1.5,2.638938,1.114295,0.8976,0,1,0
8.22,1.650306,1.5,2.764602,1.114295,0.8976,0,1,0
8.23,1.77597,1.5,2.890265,1.114295,0.8976,0,1,0
8.24,1.901634,1.5,3.015929,1.114295,0.8976,0,1,0
8.25,2.027298,1.5,3.141593,1.114295,0.8976,0,1,0
8.26,2.152962,1.5,3.267256,1.114295,0.8976,0,1,0
8.27,2.278625,1.5,3.39292,1.114295,0.8976,0,1,0
8.28,2.404289,1.5,3.518584,1.114295,0.8976,0,1,0
8.29,2.529953,1.5,3.644247,1.114295,0.8976,0,1,0
8.3,2.655617,1.5,3.769911,1.114295,0.8976,0,1,0
8.31,2.78128,1.5,3.895575,1.114294,0.8976,0,1,0
8.32,2.906944,1.5,4.021239,1.114294,0.8976,0,1,0
8.33,3.032608,1.5,4.146902,1.114294,0.8976,0,1,0
8.34,3.158272,1.5,4.272566,1.114294,0.8976,0,1,0
8.35,3.283936,1.5,4.39823,1.114294,0.8976,0,1,0
8.36,3.409599,1.5,4.523893,1.114294,0.8976,0,1,0
8.37,3.535263,1.5,4.649557,1.114294,0.8976,0,1,0
8.38,3.660927,1.5,4.775221,1.114294,0.8976,0,1,0
8.39,3.786591,1.5,4.900885,1.114294,0.8976,0,1,0
8.4,3.912254,1.5,5.026548,1.114294,0.8976,0,1,0
8.41,4.037918,1.5,5.152212,1.114294,0.8976,0,1,0
8.42,4.163582,1.5,5.277876,1.114294,0.8976,0,1,0
8.43,4.289246,1.5,5.403539,1.114294,0.8976,0,1,0
8.44,4.41491,1.5,5.529203,1.114294,0.8976,0,1,0
8.45,4.540573,1.5,5.654867,1.114294,0.8976,0,1,0
8.46,4.666237,1.5,5.78053,1.114293,0.8976,0,1,0
8.47,4.791901,1.5,5.906194,1.114293,0.8976,0,1,0
8.48,4.917565,1.5,6.031858,1.114293,0.8976,0,1,0
8.49,5.043228,1.5,6.157522,1.114293,0.897599,0,1,0
8.5,5.168892,1.5,6.283185,1.114293,0.897599,0,1,0
8.51,5.294556,1.5,0.125664,1.114293,0.897599,0,1,0
8.52,5.42022,1.5,0.251327,1.114293,0.897599,0,1,0
8.53,5.545883,1.5,0.376991,1.114293,0.897599,0,1,0
8.54,5.671547,1.5,0.502655,1.114293,0.897599,0,1,0
8.55,5.797211,1.5,0.628319,1.114293,0.897599,0,1,0
8.56,5.922875,1.5,0.753982,1.114293,0.897599,0,1,0
8.57,6.048538,1.5,0.879646,1.114293,0.897599,0,1,0
8.58,6.174202,1.5,1.00531,1.114293,0.897599,1,1,0
8.59,0.016681,1.5,1.130973,1.114293,0.897599,0,1,0
8.6,0.142344,1.5,1.256637,1.114293,0.897599,0,1,0
8.61,0.268008,1.5,1.382301,1.114293,0.897599,0,1,0
8.62,0.393672,1.5,1.507964,1.114293,0.897599,0,1,0
8.63,0.519336,1.5,1.633628,1.114293,0.897599,0,1,0
8.64,0.644999,1.5,1.759292,1.114293,0.897599,0,1,0
8.65,0.770663,1.5,1.884956,1.114292,0.897599,0,1,0
8.66,0.896327,1.5,2.010619,1.114292,0.897599,0,1,0
8.67,1.021991,1.5,2.136283,1.114292,0.897599,0,1,0
8.68,1.147654,1.5,2.261947,1.114292,0.897599,0,1,0
8.69,1.273318,1.5,2.38761,1.114292,0.897599,0,1,0
8.7,1.398982,1.5,2.513274,1.114292,0.897599,0,1,0
8.71,1.524646,1.5,2.638938,1.114292,0.897599,0,1,0
8.72,1.650309,1.5,2.764602,1.114292,0.897599,0,1,0
8.73,1.775973,1.5,2.890265,1.114292,0.897599,0,1,0
8.74,1.901637,1.5,3.015929,1.114292,0.897599,0,1,0
8.75,2.027301,1.5,3.141593,1.114292,0.897599,0,1,0
8.76,2.152964,1.5,3.267256,1.114292,0.897599,0,1,0
8.77,2.278628,1.5,3.39292,1.114292,0.897599,0,1,0
8.78,2.404292,1.5,3.518584,1.114292,0.897599,0,1,0
8.79,2.529956,1.5,3.644247,1.114292,0.897599,0,1,0
8.8,2.655619,1.5,3.769911,1.114292,0.897599,0,1,0
8.81,2.781283,1.5,3.895575,1.114292,0.897599,0,1,0
8.82,2.906947,1.5,4.021239,1.114292,0.897599,0,1,0
8.83,3.03261,1.5,4.146902,1.114292,0.897599,0,1,0
8.84,3.158274,1.5,4.272566,1.114292,0.897599,0,1,0
8.85,3.283938,1.5,4.39823,1.114292,0.897599,0,1,0
8.86,3.409602,1.5,4.523893,1.114292,0.897599,0,1,0
8.87,3.535265,1.5,4.649557,1.114292,0.897599,0,1,0
8.88,3.660929,1.5,4.775221,1.114292,0.897599,0,1,0
8.89,3.786593,1.5,4.900885,1.114292,0.897599,0,1,0
8.9,3.912257,1.5,5.026548,1.114292,0.897599,0,1,0
8.91,4.03792,1.5,5.152212,1.114292,0.897599,0,1,0
8.92,4.163584,1.5,5.277876,1.114292,0.897599,0,1,0
8.93,4.289248,1.5,5.403539,1.114292,0.897599,0,1,0
8.94,4.414912,1.5,5.529203,1.114291,0.897599,0,1,0
8.95,4.540575,1.5,5.654867,1.114291,0.897599,0,1,0
8.96,4.666239,1.5,5.78053,1.114291,0.897599,0,1,0
8.97,4.791903,1.5,5.906194,1.114291,0.897599,0,1,0
8.98,4.917567,1.5,6.031858,1.114291,0.897599,0,1,0
8.99,5.04323,1.5,6.157522,1.114291,0.897599,0,1,0
9.0,5.168894,1.5,6.283185,1.114291,0.897599,0,1,0
9.01,5.294558,1.5,0.125664,1.114291,0.897599,0,1,0
9.02,5.420221,1.5,0.251327,1.114291,0.897599,0,1,0
9.03,5.545885,1.5,0.376991,1.114291,0.897599,0,1,0
9.04,5.671549,1.5,0.502655,1.114291,0.897599,0,1,0
9.05,5.797213,1.5,0.628319,1.114291,0.897599,0,1,0
9.06,5.922876,1.5,0.753982,1.114291,0.897599,0,1,0
9.07,6.04854,1.5,0.879646,1.114291,0.897599,0,1,0
9.08,6.174204,1.5,1.00531,1.114291,0.897599,1,1,0
9.09,0.016682,1.5,1.130973,1.114291,0.897599,0,1,0
9.1,0.142346,1.5,1.256637,1.114291,0.897599,0,1,0
9.11,0.26801,1.5,1.382301,1.114291,0.897599,0,1,0
9.12,0.393673,1.5,1.507964,1.114291,0.897598,0,1,0
9.13,0.519337,1.5,1.633628,1.114291,0.897598,0,1,0
9.14,0.645001,1.5,1.759292,1.114291,0.897598,0,1,0
9.15,0.770665,1.5,1.884956,1.114291,0.897598,0,1,0
9.16,0.896328,1.5,2.010619,1.114291,0.897598,0,1,0
9.17,1.021992,1.5,2.136283,1.114291,0.897598,0,1,0
9.18,1.147656,1.5,2.261947,1.114291,0.897598,0,1,0
9.19,1.27332,1.5,2.38761,1.114291,0.897598,0,1,0
9.2,1.398983,1.5,2.513274,1.114291,0.897598,0,1,0
9.21,1.524647,1.5,2.638938,1.114291,0.897598,0,1,0
9.22,1.650311,1.5,2.764602,1.114291,0.897598,0,1,0
9.23,1.775974,1.5,2.890265,1.114291,0.897598,0,1,0
9.24,1.901638,1.5,3.015929,1.114291,0.897598,0,1,0
9.25,2.027302,1.5,3.141593,1.114291,0.897598,0,1,0
9.26,2.152966,1.5,3.267256,1.114291,0.897598,0,1,0
9.27,2.278629,1.5,3.39292,1.114291,0.897598,0,1,0
9.28,2.404293,1.5,3.518584,1.114291,0.897598,0,1,0
9.29,2.529957,1.5,3.644247,1.114291,0.897598,0,1,0
9.3,2.65562,1.5,3.769911,1.114291,0.897598,0,1,0
9.31,2.781284,1.5,3.895575,1.114291,0.897598,0,1,0
9.32,2.906948,1.5,4.021239,1.114291,0.897598,0,1,0
9.33,3.032612,1.5,4.146902,1.114291,0.897598,0,1,0
9.34,3.158275,1.5,4.272566,1.114291,0.897598,0,1,0
9.35,3.283939,1.5,4.39823,1.114291,0.897598,0,1,0
9.36,3.409603,1.5,4.523893,1.114291,0.897598,0,1,0
9.37,3.535267,1.5,4.649557,1.114291,0.897598,0,1,0
9.38,3.66093,1.5,4.775221,1.114291,0.897598,0,1,0
9.39,3.786594,1.5,4.900885,1.114291,0.897598,0,1,0
9.4,3.912258,1.5,5.026548,1.114291,0.897598,0,1,0
9.41,4.037921,1.5,5.152212,1.114291,0.897598,0,1,0
9.42,4.163585,1.5,5.277876,1.114291,0.897598,0,1,0
9.43,4.289249,1.5,5.403539,1.114291,0.897598,0,1,0
9.44,4.414913,1.5,5.529203,1.114291,0.897598,0,1,0
9.45,4.540576,1.5,5.654867,1.114291,0.897598,0,1,0
9.46,4.66624,1.5,5.78053,1.11429,0.897598,0,1,0
9.47,4.791904,1.5,5.906194,1.11429,0.897598,0,1,0
9.48,4.917567,1.5,6.031858,1.11429,0.897598,0,1,0
9.49,5.043231,1.5,6.157522,1.11429,0.897598,0,1,0
9.5,5.168895,1.5,6.283185,1.11429,0.897598,0,1,0
9.51,5.294559,1.5,0.125664,1.11429,0.897598,0,1,0
9.52,5.420222,1.5,0.251327,1.11429,0.897598,0,1,0
9.53,5.545886,1.5,0.376991,1.11429,0.897598,0,1,0
9.54,5.67155,1.5,0.502655,1.11429,0.897598,0,1,0
9.55,5.797213,1.5,0.628319,1.11429,0.897598,0,1,0
9.56,5.922877,1.5,0.753982,1.11429,0.897598,0,1,0
9.57,6.048541,1.5,0.879646,1.11429,0.897598,0,1,0
9.58,6.174205,1.5,1.00531,1.11429,0.897598,1,1,0
9.59,0.016683,1.5,1.130973,1.11429,0.897598,0,1,0
9.6,0.142347,1.5,1.256637,1.11429,0.897598,0,1,0
9.61,0.26801,1.5,1.382301,1.11429,0.897598,0,1,0
9.62,0.393674,1.5,1.507964,1.11429,0.897598,0,1,0
9.63,0.519338,1.5,1.633628,1.11429,0.897598,0,1,0
9.64,0.645002,1.5,1.759292,1.11429,0.897598,0,1,0
9.65,0.770665,1.5,1.884956,1.11429,0.897598,0,1,0
9.66,0.896329,1.5,2.010619,1.11429,0.897598,0,1,0
9.67,1.021993,1.5,2.136283,1.11429,0.897598,0,1,0
9.68,1.147656,1.5,2.261947,1.11429,0.897598,0,1,0
9.69,1.27332,1.5,2.38761,1.11429,0.897598,0,1,0
9.7,1.398984,1.5,2.513274,1.11429,0.897598,0,1,0
9.71,1.524648,1.5,2.638938,1.11429,0.897598,0,1,0
9.72,1.650311,1.5,2.764602,1.11429,0.897598,0,1,0
9.73,1.775975,1.5,2.890265,1.11429,0.897598,0,1,0
9.74,1.901639,1.5,3.015929,1.11429,0.897598,0,1,0
9.75,2.027302,1.5,3.141593,1.11429,0.897598,0,1,0
9.76,2.152966,1.5,3.267256,1.11429,0.897598,0,1,0
9.77,2.27863,1.5,3.39292,1.11429,0.897598,0,1,0
9.78,2.404294,1.5,3.518584,1.11429,0.897598,0,1,0
9.79,2.529957,1.5,3.644247,1.11429,0.897598,0,1,0
9.8,2.655621,1.5,3.769911,1.11429,0.897598,0,1,0
9.81,2.781285,1.5,3.895575,1.11429,0.897598,0,1,0
9.82,2.906948,1.5,4.021239,1.11429,0.897598,0,1,0
9.83,3.032612,1.5,4.146902,1.11429,0.897598,0,1,0
9.84,3.158276,1.5,4.272566,1.11429,0.897598,0,1,0
9.85,3.28394,1.5,4.39823,1.11429,0.897598,0,1,0
9.86,3.409603,1.5,4.523893,1.11429,0.897598,0,1,0
9.87,3.535267,1.5,4.649557,1.11429,0.897598,0,1,0
9.88,3.660931,1.5,4.775221,1.11429,0.897598,0,1,0
9.89,3.786594,1.5,4.900885,1.11429,0.897598,0,1,0
9.9,3.912258,1.5,5.026548,1.11429,0.897598,0,1,0
9.91,4.037922,1.5,5.152212,1.11429,0.897598,0,1,0
9.92,4.163586,1.5,5.277876,1.11429,0.897598,0,1,0
9.93,4.289249,1.5,5.403539,1.11429,0.897598,0,1,0
9.94,4.414913,1.5,5.529203,1.11429,0.897598,0,1,0
9.95,4.540577,1.5,5.654867,1.11429,0.897598,0,1,0
9.96,4.66624,1.5,5.78053,1.11429,0.897598,0,1,0
9.97,4.791904,1.5,5.906194,1.11429,0.897598,0,1,0
9.98,4.917568,1.5,6.031858,1.11429,0.897598,0,1,0
9.99,5.043232,1.5,6.157522,1.11429,0.897598,0,1,0
10.0,5.168895,1.5,6.283185,1.11429,0.897598,0,1,0
10.01,5.294559,1.5,0.125664,1.11429,0.897598,0,1,0
10.02,5.420223,1.5,0.251327,1.11429,0.897598,0,1,0
10.03,5.545886,1.5,0.376991,1.11429,0.897598,0,1,0
10.04,5.67155,1.5,0.502655,1.11429,0.897598,0,1,0
10.05,5.797214,1.5,0.628319,1.11429,0.897598,0,1,0
10.06,5.922878,1.5,0.753982,1.11429,0.897598,0,1,0
10.07,6.048541,1.5,0.879646,1.11429,0.897598,0,1,0
10.08,6.174205,1.5,1.00531,1.11429,0.897598,1,1,0
10.09,0.016683,1.5,1.130973,1.11429,0.897598,0,1,0
10.1,0.142347,1.5,1.256637,1.11429,0.897598,0,1,0
10.11,0.268011,1.5,1.382301,1.11429,0.897598,0,1,0
10.12,0.393674,1.5,1.507964,1.11429,0.897598,0,1,0
10.13,0.519338,1.5,1.633628,1.11429,0.897598,0,1,0
10.14,0.645002,1.5,1.759292,1.11429,0.897598,0,1,0
10.15,0.770666,1.5,1.884956,1.11429,0.897598,0,1,0
10.16,0.896329,1.5,2.010619,1.11429,0.897598,0,1,0
10.17,1.021993,1.5,2.136283,1.11429,0.897598,0,1,0
10.18,1.147657,1.5,2.261947,1.11429,0.897598,0,1,0
10.19,1.27332,1.5,2.38761,1.11429,0.897598,0,1,0
10.2,1.398984,1.5,2.513274,1.11429,0.897598,0,1,0
10.21,1.524648,1.5,2.638938,1.11429,0.897598,0,1,0
10.22,1.650312,1.5,2.764602,1.11429,0.897598,0,1,0
10.23,1.775975,1.5,2.890265,1.11429,0.897598,0,1,0
10.24,1.901639,1.5,3.015929,1.11429,0.897598,0,1,0
10.25,2.027303,1.5,3.141593,1.11429,0.897598,0,1,0
10.26,2.152966,1.5,3.267256,1.11429,0.897598,0,1,0
10.27,2.27863,1.5,3.39292,1.11429,0.897598,0,1,0
10.28,2.404294,1.5,3.518584,1.11429,0.897598,0,1,0
10.29,2.529958,1.5,3.644247,1.11429,0.897598,0,1,0
10.3,2.655621,1.5,3.769911,1.11429,0.897598,0,1,0
10.31,2.781285,1.5,3.895575,1.11429,0.897598,0,1,0
10.32,2.906949,1.5,4.021239,1.11429,0.897598,0,1,0
10.33,3.032612,1.5,4.146902,1.11429,0.897598,0,1,0
10.34,3.158276,1.5,4.272566,1.11429,0.897598,0,1,0
10.35,3.28394,1.5,4.39823,1.11429,0.897598,0,1,0
10.36,3.409604,1.5,4.523893,1.11429,0.897598,0,1,0
10.37,3.535267,1.5,4.649557,1.11429,0.897598,0,1,0
10.38,3.660931,1.5,4.775221,1.11429,0.897598,0,1,0
10.39,3.786595,1.5,4.900885,1.11429,0.897598,0,1,0
10.4,3.912258,1.5,5.026548,1.11429,0.897598,0,1,0
10.41,4.037922,1.5,5.152212,1.11429,0.897598,0,1,0
10.42,4.163586,1.5,5.277876,1.11429,0.897598,0,1,0
10.43,4.289249,1.5,5.403539,1.11429,0.897598,0,1,0
10.44,4.414913,1.5,5.529203,1.11429,0.897598,0,1,0
10.45,4.540577,1.5,5.654867,1.11429,0.897598,0,1,0
10.46,4.666241,1.5,5.78053,1.11429,0.897598,0,1,0
10.47,4.791904,1.5,5.906194,1.11429,0.897598,0,1,0
10.48,4.917568,1.5,6.031858,1.11429,0.897598,0,1,0
10.49,5.043232,1.5,6.157522,1.11429,0.897598,0,1,0
10.5,5.168895,1.5,6.283185,1.11429,0.897598,0,1,0
10.51,5.294559,1.5,0.125664,1.11429,0.897598,0,1,0
10.52,5.420223,1.5,0.251327,1.11429,0.897598,0,1,0
10.53,5.545887,1.5,0.376991,1.11429,0.897598,0,1,0
10.54,5.67155,1.5,0.502655,1.11429,0.897598,0,1,0
10.55,5.797214,1.5,0.628319,1.11429,0.897598,0,1,0
10.56,5.922878,1.5,0.753982,1.11429,0.897598,0,1,0
10.57,6.048541,1.5,0.879646,1.11429,0.897598,0,1,0
10.58,6.174205,1.5,1.00531,1.11429,0.897598,1,1,0
10.59,0.016684,1.5,1.130973,1.11429,0.897598,0,1,0
10.6,0.142347,1.5,1.256637,1.11429,0.897598,0,1,0
10.61,0.268011,1.5,1.382301,1.11429,0.897598,0,1,0
10.62,0.393675,1.5,1.507964,1.11429,0.897598,0,1,0
10.63,0.519338,1.5,1.633628,1.11429,0.897598,0,1,0
10.64,0.645002,1.5,1.759292,1.11429,0.897598,0,1,0
10.65,0.770666,1.5,1.884956,1.11429,0.897598,0,1,0
10.66,0.896329,1.5,2.010619,1.11429,0.897598,0,1,0
10.67,1.021993,1.5,2.136283,1.11429,0.897598,0,1,0
10.68,1.147657,1.5,2.261947,1.11429,0.897598,0,1,0
10.69,1.273321,1.5,2.38761,1.11429,0.897598,0,1,0
10.7,1.398984,1.5,2.513274,1.11429,0.897598,0,1,0
10.71,1.524648,1.5,2.638938,1.11429,0.897598,0,1,0
10.72,1.650312,1.5,2.764602,1.11429,0.897598,0,1,0
10.73,1.775975,1.5,2.890265,1.11429,0.897598,0,1,0
10.74,1.901639,1.5,3.015929,1.11429,0.897598,0,1,0
10.75,2.027303,1.5,3.141593,1.11429,0.897598,0,1,0
10.76,2.152967,1.5,3.267256,1.11429,0.897598,0,1,0
10.77,2.27863,1.5,3.39292,1.11429,0.897598,0,1,0
10.78,2.404294,1.5,3.518584,1.11429,0.897598,0,1,0
10.79,2.529958,1.5,3.644247,1.11429,0.897598,0,1,0
10.8,2.655621,1.5,3.769911,1.11429,0.897598,0,1,0
10.81,2.781285,1.5,3.895575,1.11429,0.897598,0,1,0
10.82,2.906949,1.5,4.021239,1.11429,0.897598,0,1,0
10.83,3.032613,1.5,4.146902,1.11429,0.897598,0,1,0
10.84,3.158276,1.5,4.272566,1.11429,0.897598,0,1,0
10.85,3.28394,1.5,4.39823,1.11429,0.897598,0,1,0
10.86,3.409604,1.5,4.523893,1.11429,0.897598,0,1,0
10.87,3.535267,1.5,4.649557,1.11429,0.897598,0,1,0
10.88,3.660931,1.5,4.775221,1.11429,0.897598,0,1,0
10.89,3.786595,1.5,4.900885,1.11429,0.897598,0,1,0
10.9,3.912258,1.5,5.026548,1.11429,0.897598,0,1,0
10.91,4.037922,1.5,5.152212,1.11429,0.897598,0,1,0
10.92,4.163586,1.5,5.277876,1.11429,0.897598,0,1,0
10.93,4.28925,1.5,5.403539,1.11429,0.897598,0,1,0
10.94,4.414913,1.5,5.529203,1.11429,0.897598,0,1,0
10.95,4.540577,1.5,5.654867,1.11429,0.897598,0,1,0
10.96,4.666241,1.5,5.78053,1.11429,0.897598,0,1,0
10.97,4.791904,1.5,5.906194,1.11429,0.897598,0,1,0
10.98,4.917568,1.5,6.031858,1.11429,0.897598,0,1,0
10.99,5.043232,1.5,6.157522,1.11429,0.897598,0,1,0
11.0,5.168896,1.5,6.283185,1.11429,0.897598,0,1,0
11.01,5.294559,1.5,0.125664,1.11429,0.897598,0,1,0
11.02,5.420223,1.5,0.251327,1.11429,0.897598,0,1,0
11.03,5.545887,1.5,0.376991,1.11429,0.897598,0,1,0
11.04,5.67155,1.5,0.502655,1.11429,0.897598,0,1,0
11.05,5.797214,1.5,0.628319,1.11429,0.897598,0,1,0
11.06,5.922878,1.5,0.753982,1.11429,0.897598,0,1,0
11.07,6.048541,1.5,0.879646,1.11429,0.897598,0,1,0
11.08,6.174205,1.5,1.00531,1.11429,0.897598,1,1,0
11.09,0.016684,1.5,1.130973,1.11429,0.897598,0,1,0
11.1,0.142347,1.5,1.256637,1.11429,0.897598,0,1,0
11.11,0.268011,1.5,1.382301,1.11429,0.897598,0,1,0
11.12,0.393675,1.5,1.507964,1.11429,0.897598,0,1,0
11.13,0.519338,1.5,1.633628,1.11429,0.897598,0,1,0
11.14,0.645002,1.5,1.759292,1.11429,0.897598,0,1,0
11.15,0.770666,1.5,1.884956,1.11429,0.897598,0,1,0
11.16,0.89633,1.5,2.010619,1.11429,0.897598,0,1,0
11.17,1.021993,1.5,2.136283,1.11429,0.897598,0,1,0
11.18,1.147657,1.5,2.261947,1.11429,0.897598,0,1,0
11.19,1.273321,1.5,2.38761,1.11429,0.897598,0,1,0
11.2,1.398984,1.5,2.513274,1.11429,0.897598,0,1,0
11.21,1.524648,1.5,2.638938,1.11429,0.897598,0,1,0
11.22,1.650312,1.5,2.764602,1.11429,0.897598,0,1,0
11.23,1.775975,1.5,2.890265,1.11429,0.897598,0,1,0
11.24,1.901639,1.5,3.015929,1.11429,0.897598,0,1,0
11.25,2.027303,1.5,3.141593,1.11429,0.897598,0,1,0
11.26,2.152967,1.5,3.267256,1.11429,0.897598,0,1,0
11.27,2.27863,1.5,3.39292,1.11429,0.897598,0,1,0
11.28,2.404294,1.5,3.518584,1.11429,0.897598,0,1,0
11.29,2.529958,1.5,3.644247,1.11429,0.897598,0,1,0
11.3,2.655621,1.5,3.769911,1.11429,0.897598,0,1,0
11.31,2.781285,1.5,3.895575,1.11429,0.897598,0,1,0
11.32,2.906949,1.5,4.021239,1.11429,0.897598,0,1,0
11.33,3.032613,1.5,4.146902,1.11429,0.897598,0,1,0
11.34,3.158276,1.5,4.272566,1.11429,0.897598,0,1,0
11.35,3.28394,1.5,4.39823,1.11429,0.897598,0,1,0
11.36,3.409604,1.5,4.523893,1.11429,0.897598,0,1,0
11.37,3.535267,1.5,4.649557,1.11429,0.897598,0,1,0
11.38,3.660931,1.5,4.775221,1.11429,0.897598,0,1,0
11.39,3.786595,1.5,4.900885,1.11429,0.897598,0,1,0
11.4,3.912259,1.5,5.026548,1.11429,0.897598,0,1,0
11.41,4.037922,1.5,5.152212,1.11429,0.897598,0,1,0
11.42,4.163586,1.5,5.277876,1.11429,0.897598,0,1,0
11.43,4.28925,1.5,5.403539,1.11429,0.897598,0,1,0
11.44,4.414913,1.5,5.529203,1.11429,0.897598,0,1,0
11.45,4.540577,1.5,5.654867,1.11429,0.897598,0,1,0
11.46,4.666241,1.5,5.78053,1.11429,0.897598,0,1,0
11.47,4.791904,1.5,5.906194,1.11429,0.897598,0,1,0
11.48,4.917568,1.5,6.031858,1.11429,0.897598,0,1,0
11.49,5.043232,1.5,6.157522,1.11429,0.897598,0,1,0
11.5,5.168896,1.5,6.283185,1.11429,0.897598,0,1,0
11.51,5.294559,1.5,0.125664,1.11429,0.897598,0,1,0
11.52,5.420223,1.5,0.251327,1.11429,0.897598,0,1,0
11.53,5.545887,1.5,0.376991,1.11429,0.897598,0,1,0
11.54,5.67155,1.5,0.502655,1.11429,0.897598,0,1,0
11.55,5.797214,1.5,0.628319,1.11429,0.897598,0,1,0
11.56,5.922878,1.5,0.753982,1.11429,0.897598,0,1,0
11.57,6.048542,1.5,0.879646,1.11429,0.897598,0,1,0
11.58,6.174205,1.5,1.00531,1.11429,0.897598,1,1,0
11.59,0.016684,1.5,1.130973,1.11429,0.897598,0,1,0
11.6,0.142347,1.5,1.256637,1.11429,0.897598,0,1,0
11.61,0.268011,1.5,1.382301,1.11429,0.897598,0,1,0
11.62,0.393675,1.5,1.507964,1.11429,0.897598,0,1,0
11.63,0.519338,1.5,1.633628,1.11429,0.897598,0,1,0
11.64,0.645002,1.5,1.759292,1.11429,0.897598,0,1,0
11.65,0.770666,1.5,1.884956,1.11429,0.897598,0,1,0
11.66,0.89633,1.5,2.010619,1.11429,0.897598,0,1,0
11.67,1.021993,1.5,2.136283,1.11429,0.897598,0,1,0
11.68,1.147657,1.5,2.261947,1.11429,0.897598,0,1,0
11.69,1.273321,1.5,2.38761,1.11429,0.897598,0,1,0
11.7,1.398984,1.5,2.513274,1.11429,0.897598,0,1,0
11.71,1.524648,1.5,2.638938,1.11429,0.897598,0,1,0
11.72,1.650312,1.5,2.764602,1.11429,0.897598,0,1,0
11.73,1.775976,1.5,2.890265,1.11429,0.897598,0,1,0
11.74,1.901639,1.5,3.015929,1.11429,0.897598,0,1,0
11.75,2.027303,1.5,3.141593,1.11429,0.897598,0,1,0
11.76,2.152967,1.5,3.267256,1.11429,0.897598,0,1,0
11.77,2.27863,1.5,3.39292,1.11429,0.897598,0,1,0
11.78,2.404294,1.5,3.518584,1.11429,0.897598,0,1,0
11.79,2.529958,1.5,3.644247,1.11429,0.897598,0,1,0
11.8,2.655621,1.5,3.769911,1.11429,0.897598,0,1,0
11.81,2.781285,1.5,3.895575,1.11429,0.897598,0,1,0
11.82,2.906949,1.5,4.021239,1.11429,0.897598,0,1,0
11.83,3.032613,1.5,4.146902,1.11429,0.897598,0,1,0
11.84,3.158276,1.5,4.272566,1.11429,0.897598,0,1,0
11.85,3.28394,1.5,4.39823,1.11429,0.897598,0,1,0
11.86,3.409604,1.5,4.523893,1.11429,0.897598,0,1,0
11.87,3.535267,1.5,4.649557,1.11429,0.897598,0,1,0
11.88,3.660931,1.5,4.775221,1.11429,0.897598,0,1,0
11.89,3.786595,1.5,4.900885,1.11429,0.897598,0,1,0
11.9,3.912259,1.5,5.026548,1.11429,0.897598,0,1,0
11.91,4.037922,1.5,5.152212,1.11429,0.897598,0,1,0
11.92,4.163586,1.5,5.277876,1.11429,0.897598,0,1,0
11.93,4.28925,1.5,5.403539,1.11429,0.897598,0,1,0
11.94,4.414913,1.5,5.529203,1.11429,0.897598,0,1,0
11.95,4.540577,1.5,5.654867,1.11429,0.897598,0,1,0
11.96,4.666241,1.5,5.78053,1.11429,0.897598,0,1,0
11.97,4.791904,1.5,5.906194,1.11429,0.897598,0,1,0
11.98,4.917568,1.5,6.031858,1.11429,0.897598,0,1,0
11.99,5.043232,1.5,6.157522,1.11429,0.897598,0,1,0
12.0,5.168896,1.5,6.283185,1.11429,0.897598,0,1,0
12.01,5.294559,1.5,0.125664,1.11429,0.897598,0,1,0
12.02,5.420223,1.5,0.251327,1.11429,0.897598,0,1,0
12.03,5.545887,1.5,0.376991,1.11429,0.897598,0,1,0
12.04,5.67155,1.5,0.502655,1.11429,0.897598,0,1,0
12.05,5.797214,1.5,0.628319,1.11429,0.897598,0,1,0
12.06,5.922878,1.5,0.753982,1.11429,0.897598,0,1,0
12.07,6.048542,1.5,0.879646,1.11429,0.897598,0,1,0
12.08,6.174205,1.5,1.00531,1.11429,0.897598,1,1,0
12.09,0.016684,1.5,1.130973,1.11429,0.897598,0,1,0
12.1,0.142347,1.5,1.256637,1.11429,0.897598,0,1,0
12.11,0.268011,1.5,1.382301,1.11429,0.897598,0,1,0
12.12,0.393675,1.5,1.507964,1.11429,0.897598,0,1,0
12.13,0.519338,1.5,1.633628,1.11429,0.897598,0,1,0
12.14,0.645002,1.5,1.759292,1.11429,0.897598,0,1,0
12.15,0.770666,1.5,1.884956,1.11429,0.897598,0,1,0
12.16,0.89633,1.5,2.010619,1.11429,0.897598,0,1,0
12.17,1.021993,1.5,2.136283,1.11429,0.897598,0,1,0
12.18,1.147657,1.5,2.261947,1.11429,0.897598,0,1,0
12.19,1.273321,1.5,2.38761,1.11429,0.897598,0,1,0
12.2,1.398984,1.5,2.513274,1.11429,0.897598,0,1,0
12.21,1.524648,1.5,2.638938,1.11429,0.897598,0,1,0
12.22,1.650312,1.5,2.764602,1.11429,0.897598,0,1,0
12.23,1.775976,1.5,2.890265,1.11429,0.897598,0,1,0
12.24,1.901639,1.5,3.015929,1.11429,0.897598,0,1,0
12.25,2.027303,1.5,3.141593,1.11429,0.897598,0,1,0
12.26,2.152967,1.5,3.267256,1.11429,0.897598,0,1,0
12.27,2.27863,1.5,3.39292,1.11429,0.897598,0,1,0
