t_s,model_name,phase,leader_flash_event,follower_flash_event,refractory_active,leader_flash_event_used,phase_before_coupling,phase_after_coupling
4.73,pco_if,0.414,0,0,0,0,0.396,0.414
4.74,pco_if,0.432,0,0,0,0,0.414,0.432
4.75,pco_if,0.45,0,0,0,0,0.432,0.45
4.76,pco_if,0.468,0,0,0,0,0.45,0.468
4.77,pco_if,0.486,0,0,0,0,0.468,0.486
4.78,pco_if,0.504,0,0,0,0,0.486,0.504
4.79,pco_if,0.522,0,0,0,0,0.504,0.522
4.8,pco_if,0.54,0,0,0,0,0.522,0.54
4.81,pco_if,0.558,0,0,0,0,0.54,0.558
4.82,pco_if,0.576,0,0,0,0,0.558,0.576
4.83,pco_if,0.594,0,0,0,0,0.576,0.594
4.84,pco_if,0.612,0,0,0,0,0.594,0.612
4.85,pco_if,0.63,0,0,0,0,0.612,0.63
4.86,pco_if,0.648,0,0,0,0,0.63,0.648
4.87,pco_if,0.666,0,0,0,0,0.648,0.666
4.88,pco_if,0.684,0,0,0,0,0.666,0.684
4.89,pco_if,0.702,0,0,0,0,0.684,0.702
4.9,pco_if,0.72,0,0,0,0,0.702,0.72
4.91,pco_if,0.738,0,0,0,0,0.72,0.738
4.92,pco_if,0.756,0,0,0,0,0.738,0.756
4.93,pco_if,0.774,0,0,0,0,0.756,0.774
4.94,pco_if,0.792,0,0,0,0,0.774,0.792
4.95,pco_if,0.81,0,0,0,0,0.792,0.81
4.96,pco_if,0.828,0,0,0,0,0.81,0.828
4.97,pco_if,0.846,0,0,0,0,0.828,0.846
4.98,pco_if,0.864,0,0,0,0,0.846,0.864
4.99,pco_if,0.882,0,0,0,0,0.864,0.882
5.0,pco_if,0.0,1,1,1,1,0.882,1.0
5.01,pco_if,0.018,0,0,1,0,0.0,0.018
5.02,pco_if,0.036,0,0,1,0,0.018,0.036
5.03,pco_if,0.054,0,0,1,0,0.036,0.054
5.04,pco_if,0.072,0,0,1,0,0.054,0.072
5.05,pco_if,0.09,0,0,0,0,0.072,0.09
5.06,pco_if,0.108,0,0,0,0,0.09,0.108
5.07,pco_if,0.126,0,0,0,0,0.108,0.126
5.08,pco_if,0.144,0,0,0,0,0.126,0.144
5.09,pco_if,0.162,0,0,0,0,0.144,0.162
5.1,pco_if,0.18,0,0,0,0,0.162,0.18
5.11,pco_if,0.198,0,0,0,0,0.18,0.198
5.12,pco_if,0.216,0,0,0,0,0.198,0.216
5.13,pco_if,0.234,0,0,0,0,0.216,0.234
5.14,pco_if,0.252,0,0,0,0,0.234,0.252
5.15,pco_if,0.27,0,0,0,0,0.252,0.27
5.16,pco_if,0.288,0,0,0,0,0.27,0.288
5.17,pco_if,0.306,0,0,0,0,0.288,0.306
5.18,pco_if,0.324,0,0,0,0,0.306,0.324
5.19,pco_if,0.342,0,0,0,0,0.324,0.342
5.2,pco_if,0.36,0,0,0,0,0.342,0.36
5.21,pco_if,0.378,0,0,0,0,0.36,0.378
5.22,pco_if,0.396,0,0,0,0,0.378,0.396
5.23,pco_if,0.414,0,0,0,0,0.396,0.414
5.24,pco_if,0.432,0,0,0,0,0.414,0.432
5.25,pco_if,0.45,0,0,0,0,0.432,0.45
5.26,pco_if,0.468,0,0,0,0,0.45,0.468
5.27,pco_if,0.486,0,0,0,0,0.468,0.486
5.28,pco_if,0.504,0,0,0,0,0.486,0.504
5.29,pco_if,0.522,0,0,0,0,0.504,0.522
5.3,pco_if,0.54,0,0,0,0,0.522,0.54
5.31,pco_if,0.558,0,0,0,0,0.54,0.558
5.32,pco_if,0.576,0,0,0,0,0.558,0.576
5.33,pco_if,0.594,0,0,0,0,0.576,0.594
5.34,pco_if,0.612,0,0,0,0,0.594,0.612
5.35,pco_if,0.63,0,0,0,0,0.612,0.63
5.36,pco_if,0.648,0,0,0,0,0.63,0.648
5.37,pco_if,0.666,0,0,0,0,0.648,0.666
5.38,pco_if,0.684,0,0,0,0,0.666,0.684
5.39,pco_if,0.702,0,0,0,0,0.684,0.702
5.4,pco_if,0.72,0,0,0,0,0.702,0.72
5.41,pco_if,0.738,0,0,0,0,0.72,0.738
5.42,pco_if,0.756,0,0,0,0,0.738,0.756
5.43,pco_if,0.774,0,0,0,0,0.756,0.774
5.44,pco_if,0.792,0,0,0,0,0.774,0.792
5.45,pco_if,0.81,0,0,0,0,0.792,0.81
5.46,pco_if,0.828,0,0,0,0,0.81,0.828
5.47,pco_if,0.846,0,0,0,0,0.828,0.846
5.48,pco_if,0.864,0,0,0,0,0.846,0.864
5.49,pco_if,0.882,0,0,0,0,0.864,0.882
5.5,pco_if,0.0,1,1,1,1,0.882,1.0
5.51,pco_if,0.018,0,0,1,0,0.0,0.018
5.52,pco_if,0.036,0,0,1,0,0.018,0.036
5.53,pco_if,0.054,0,0,1,0,0.036,0.054
5.54,pco_if,0.072,0,0,1,0,0.054,0.072
5.55,pco_if,0.09,0,0,0,0,0.072,0.09
5.56,pco_if,0.108,0,0,0,0,0.09,0.108
5.57,pco_if,0.126,0,0,0,0,0.108,0.126
5.58,pco_if,0.144,0,0,0,0,0.126,0.144
5.59,pco_if,0.162,0,0,0,0,0.144,0.162
5.6,pco_if,0.18,0,0,0,0,0.162,0.18
5.61,pco_if,0.198,0,0,0,0,0.18,0.198
5.62,pco_if,0.216,0,0,0,0,0.198,0.216
5.63,pco_if,0.234,0,0,0,0,0.216,0.234
5.64,pco_if,0.252,0,0,0,0,0.234,0.252
5.65,pco_if,0.27,0,0,0,0,0.252,0.27
5.66,pco_if,0.288,0,0,0,0,0.27,0.288
5.67,pco_if,0.306,0,0,0,0,0.288,0.306
5.68,pco_if,0.324,0,0,0,0,0.306,0.324
5.69,pco_if,0.342,0,0,0,0,0.324,0.342
5.7,pco_if,0.36,0,0,0,0,0.342,0.36
5.71,pco_if,0.378,0,0,0,0,0.36,0.378
5.72,pco_if,0.396,0,0,0,0,0.378,0.396
5.73,pco_if,0.414,0,0,0,0,0.396,0.414
5.74,pco_if,0.432,0,0,0,0,0.414,0.432
5.75,pco_if,0.45,0,0,0,0,0.432,0.45
5.76,pco_if,0.468,0,0,0,0,0.45,0.468
5.77,pco_if,0.486,0,0,0,0,0.468,0.486
5.78,pco_if,0.504,0,0,0,0,0.486,0.504
5.79,pco_if,0.522,0,0,0,0,0.504,0.522
5.8,pco_if,0.54,0,0,0,0,0.522,0.54
5.81,pco_if,0.558,0,0,0,0,0.54,0.558
5.82,pco_if,0.576,0,0,0,0,0.558,0.576
5.83,pco_if,0.594,0,0,0,0,0.576,0.594
5.84,pco_if,0.612,0,0,0,0,0.594,0.612
5.85,pco_if,0.63,0,0,0,0,0.612,0.63
5.86,pco_if,0.648,0,0,0,0,0.63,0.648
5.87,pco_if,0.666,0,0,0,0,0.648,0.666
5.88,pco_if,0.684,0,0,0,0,0.666,0.684
5.89,pco_if,0.702,0,0,0,0,0.684,0.702
5.9,pco_if,0.72,0,0,0,0,0.702,0.72
5.91,pco_if,0.738,0,0,0,0,0.72,0.738
5.92,pco_if,0.756,0,0,0,0,0.738,0.756
5.93,pco_if,0.774,0,0,0,0,0.756,0.774
5.94,pco_if,0.792,0,0,0,0,0.774,0.792
5.95,pco_if,0.81,0,0,0,0,0.792,0.81
5.96,pco_if,0.828,0,0,0,0,0.81,0.828
5.97,pco_if,0.846,0,0,0,0,0.828,0.846
5.98,pco_if,0.864,0,0,0,0,0.846,0.864
5.99,pco_if,0.882,0,0,0,0,0.864,0.882
6.0,pco_if,0.0,1,1,1,1,0.882,1.0
6.01,pco_if,0.018,0,0,1,0,0.0,0.018
6.02,pco_if,0.036,0,0,1,0,0.018,0.036
6.03,pco_if,0.054,0,0,1,0,0.036,0.054
6.04,pco_if,0.072,0,0,1,0,0.054,0.072
6.05,pco_if,0.09,0,0,0,0,0.072,0.09
6.06,pco_if,0.108,0,0,0,0,0.09,0.108
6.07,pco_if,0.126,0,0,0,0,0.108,0.126
6.08,pco_if,0.144,0,0,0,0,0.126,0.144
6.09,pco_if,0.162,0,0,0,0,0.144,0.162
6.1,pco_if,0.18,0,0,0,0,0.162,0.18
6.11,pco_if,0.198,0,0,0,0,0.18,0.198
6.12,pco_if,0.216,0,0,0,0,0.198,0.216
6.13,pco_if,0.234,0,0,0,0,0.216,0.234
6.14,pco_if,0.252,0,0,0,0,0.234,0.252
6.15,pco_if,0.27,0,0,0,0,0.252,0.27
6.16,pco_if,0.288,0,0,0,0,0.27,0.288
6.17,pco_if,0.306,0,0,0,0,0.288,0.306
6.18,pco_if,0.324,0,0,0,0,0.306,0.324
6.19,pco_if,0.342,0,0,0,0,0.324,0.342
6.2,pco_if,0.36,0,0,0,0,0.342,0.36
6.21,pco_if,0.378,0,0,0,0,0.36,0.378
6.22,pco_if,0.396,0,0,0,0,0.378,0.396
6.23,pco_if,0.414,0,0,0,0,0.396,0.414
6.24,pco_if,0.432,0,0,0,0,0.414,0.432
6.25,pco_if,0.45,0,0,0,0,0.432,0.45
6.26,pco_if,0.468,0,0,0,0,0.45,0.468
6.27,pco_if,0.486,0,0,0,0,0.468,0.486
6.28,pco_if,0.504,0,0,0,0,0.486,0.504
6.29,pco_if,0.522,0,0,0,0,0.504,0.522
6.3,pco_if,0.54,0,0,0,0,0.522,0.54
6.31,pco_if,0.558,0,0,0,0,0.54,0.558
6.32,pco_if,0.576,0,0,0,0,0.558,0.576
6.33,pco_if,0.594,0,0,0,0,0.576,0.594
6.34,pco_if,0.612,0,0,0,0,0.594,0.612
6.35,pco_if,0.63,0,0,0,0,0.612,0.63
6.36,pco_if,0.648,0,0,0,0,0.63,0.648
6.37,pco_if,0.666,0,0,0,0,0.648,0.666
6.38,pco_if,0.684,0,0,0,0,0.666,0.684
6.39,pco_if,0.702,0,0,0,0,0.684,0.702
6.4,pco_if,0.72,0,0,0,0,0.702,0.72
6.41,pco_if,0.738,0,0,0,0,0.72,0.738
6.42,pco_if,0.756,0,0,0,0,0.738,0.756
6.43,pco_if,0.774,0,0,0,0,0.756,0.774
6.44,pco_if,0.792,0,0,0,0,0.774,0.792
6.45,pco_if,0.81,0,0,0,0,0.792,0.81
6.46,pco_if,0.828,0,0,0,0,0.81,0.828
6.47,pco_if,0.846,0,0,0,0,0.828,0.846
6.48,pco_if,0.864,0,0,0,0,0.846,0.864
6.49,pco_if,0.882,0,0,0,0,0.864,0.882
6.5,pco_if,0.0,1,1,1,1,0.882,1.0
6.51,pco_if,0.018,0,0,1,0,0.0,0.018
6.52,pco_if,0.036,0,0,1,0,0.018,0.036
6.53,pco_if,0.054,0,0,1,0,0.036,0.054
6.54,pco_if,0.072,0,0,1,0,0.054,0.072
6.55,pco_if,0.09,0,0,0,0,0.072,0.09
6.56,pco_if,0.108,0,0,0,0,0.09,0.108
6.57,pco_if,0.126,0,0,0,0,0.108,0.126
6.58,pco_if,0.144,0,0,0,0,0.126,0.144
6.59,pco_if,0.162,0,0,0,0,0.144,0.162
6.6,pco_if,0.18,0,0,0,0,0.162,0.18
6.61,pco_if,0.198,0,0,0,0,0.18,0.198
6.62,pco_if,0.216,0,0,0,0,0.198,0.216
6.63,pco_if,0.234,0,0,0,0,0.216,0.234
6.64,pco_if,0.252,0,0,0,0,0.234,0.252
6.65,pco_if,0.27,0,0,0,0,0.252,0.27
6.66,pco_if,0.288,0,0,0,0,0.27,0.288
6.67,pco_if,0.306,0,0,0,0,0.288,0.306
6.68,pco_if,0.324,0,0,0,0,0.306,0.324
6.69,pco_if,0.342,0,0,0,0,0.324,0.342
6.7,pco_if,0.36,0,0,0,0,0.342,0.36
6.71,pco_if,0.378,0,0,0,0,0.36,0.378
6.72,pco_if,0.396,0,0,0,0,0.378,0.396
6.73,pco_if,0.414,0,0,0,0,0.396,0.414
6.74,pco_if,0.432,0,0,0,0,0.414,0.432
6.75,pco_if,0.45,0,0,0,0,0.432,0.45
6.76,pco_if,0.468,0,0,0,0,0.45,0.468
6.77,pco_if,0.486,0,0,0,0,0.468,0.486
6.78,pco_if,0.504,0,0,0,0,0.486,0.504
6.79,pco_if,0.522,0,0,0,0,0.504,0.522
6.8,pco_if,0.54,0,0,0,0,0.522,0.54
6.81,pco_if,0.558,0,0,0,0,0.54,0.558
6.82,pco_if,0.576,0,0,0,0,0.558,0.576
6.83,pco_if,0.594,0,0,0,0,0.576,0.594
6.84,pco_if,0.612,0,0,0,0,0.594,0.612
6.85,pco_if,0.63,0,0,0,0,0.612,0.63
6.86,pco_if,0.648,0,0,0,0,0.63,0.648
6.87,pco_if,0.666,0,0,0,0,0.648,0.666
6.88,pco_if,0.684,0,0,0,0,0.666,0.684
6.89,pco_if,0.702,0,0,0,0,0.684,0.702
6.9,pco_if,0.72,0,0,0,0,0.702,0.72
6.91,pco_if,0.738,0,0,0,0,0.72,0.738
6.92,pco_if,0.756,0,0,0,0,0.738,0.756
6.93,pco_if,0.774,0,0,0,0,0.756,0.774
6.94,pco_if,0.792,0,0,0,0,0.774,0.792
6.95,pco_if,0.81,0,0,0,0,0.792,0.81
6.96,pco_if,0.828,0,0,0,0,0.81,0.828
6.97,pco_if,0.846,0,0,0,0,0.828,0.846
6.98,pco_if,0.864,0,0,0,0,0.846,0.864
6.99,pco_if,0.882,0,0,0,0,0.864,0.882
7.0,pco_if,0.0,1,1,1,1,0.882,1.0
7.01,pco_if,0.018,0,0,1,0,0.0,0.018
7.02,pco_if,0.036,0,0,1,0,0.018,0.036
7.03,pco_if,0.054,0,0,1,0,0.036,0.054
7.04,pco_if,0.072,0,0,1,0,0.054,0.072
7.05,pco_if,0.09,0,0,0,0,0.072,0.09
7.06,pco_if,0.108,0,0,0,0,0.09,0.108
7.07,pco_if,0.126,0,0,0,0,0.108,0.126
7.08,pco_if,0.144,0,0,0,0,0.126,0.144
7.09,pco_if,0.162,0,0,0,0,0.144,0.162
7.1,pco_if,0.18,0,0,0,0,0.162,0.18
7.11,pco_if,0.198,0,0,0,0,0.18,0.198
7.12,pco_if,0.216,0,0,0,0,0.198,0.216
7.13,pco_if,0.234,0,0,0,0,0.216,0.234
7.14,pco_if,0.252,0,0,0,0,0.234,0.252
7.15,pco_if,0.27,0,0,0,0,0.252,0.27
7.16,pco_if,0.288,0,0,0,0,0.27,0.288
7.17,pco_if,0.306,0,0,0,0,0.288,0.306
7.18,pco_if,0.324,0,0,0,0,0.306,0.324
7.19,pco_if,0.342,0,0,0,0,0.324,0.342
7.2,pco_if,0.36,0,0,0,0,0.342,0.36
7.21,pco_if,0.378,0,0,0,0,0.36,0.378
7.22,pco_if,0.396,0,0,0,0,0.378,0.396
7.23,pco_if,0.414,0,0,0,0,0.396,0.414
7.24,pco_if,0.432,0,0,0,0,0.414,0.432
7.25,pco_if,0.45,0,0,0,0,0.432,0.45
7.26,pco_if,0.468,0,0,0,0,0.45,0.468
7.27,pco_if,0.486,0,0,0,0,0.468,0.486
7.28,pco_if,0.504,0,0,0,0,0.486,0.504
7.29,pco_if,0.522,0,0,0,0,0.504,0.522
7.3,pco_if,0.54,0,0,0,0,0.522,0.54
7.31,pco_if,0.558,0,0,0,0,0.54,0.558
7.32,pco_if,0.576,0,0,0,0,0.558,0.576
7.33,pco_if,0.594,0,0,0,0,0.576,0.594
7.34,pco_if,0.612,0,0,0,0,0.594,0.612
7.35,pco_if,0.63,0,0,0,0,0.612,0.63
7.36,pco_if,0.648,0,0,0,0,0.63,0.648
7.37,pco_if,0.666,0,0,0,0,0.648,0.666
7.38,pco_if,0.684,0,0,0,0,0.666,0.684
7.39,pco_if,0.702,0,0,0,0,0.684,0.702
7.4,pco_if,0.72,0,0,0,0,0.702,0.72
7.41,pco_if,0.738,0,0,0,0,0.72,0.738
7.42,pco_if,0.756,0,0,0,0,0.738,0.756
7.43,pco_if,0.774,0,0,0,0,0.756,0.774
7.44,pco_if,0.792,0,0,0,0,0.774,0.792
7.45,pco_if,0.81,0,0,0,0,0.792,0.81
7.46,pco_if,0.828,0,0,0,0,0.81,0.828
7.47,pco_if,0.846,0,0,0,0,0.828,0.846
7.48,pco_if,0.864,0,0,0,0,0.846,0.864
7.49,pco_if,0.882,0,0,0,0,0.864,0.882
7.5,pco_if,0.0,1,1,1,1,0.882,1.0
7.51,pco_if,0.018,0,0,1,0,0.0,0.018
7.52,pco_if,0.036,0,0,1,0,0.018,0.036
7.53,pco_if,0.054,0,0,1,0,0.036,0.054
7.54,pco_if,0.072,0,0,1,0,0.054,0.072
7.55,pco_if,0.09,0,0,0,0,0.072,0.09
7.56,pco_if,0.108,0,0,0,0,0.09,0.108
7.57,pco_if,0.126,0,0,0,0,0.108,0.126
7.58,pco_if,0.144,0,0,0,0,0.126,0.144
7.59,pco_if,0.162,0,0,0,0,0.144,0.162
7.6,pco_if,0.18,0,0,0,0,0.162,0.18
7.61,pco_if,0.198,0,0,0,0,0.18,0.198
7.62,pco_if,0.216,0,0,0,0,0.198,0.216
7.63,pco_if,0.234,0,0,0,0,0.216,0.234
7.64,pco_if,0.252,0,0,0,0,0.234,0.252
7.65,pco_if,0.27,0,0,0,0,0.252,0.27
7.66,pco_if,0.288,0,0,0,0,0.27,0.288
7.67,pco_if,0.306,0,0,0,0,0.288,0.306
7.68,pco_if,0.324,0,0,0,0,0.306,0.324
7.69,pco_if,0.342,0,0,0,0,0.324,0.342
7.7,pco_if,0.36,0,0,0,0,0.342,0.36
7.71,pco_if,0.378,0,0,0,0,0.36,0.378
7.72,pco_if,0.396,0,0,0,0,0.378,0.396
7.73,pco_if,0.414,0,0,0,0,0.396,0.414
7.74,pco_if,0.432,0,0,0,0,0.414,0.432
7.75,pco_if,0.45,0,0,0,0,0.432,0.45
7.76,pco_if,0.468,0,0,0,0,0.45,0.468
7.77,pco_if,0.486,0,0,0,0,0.468,0.486
7.78,pco_if,0.504,0,0,0,0,0.486,0.504
7.79,pco_if,0.522,0,0,0,0,0.504,0.522
7.8,pco_if,0.54,0,0,0,0,0.522,0.54
7.81,pco_if,0.558,0,0,0,0,0.54,0.558
7.82,pco_if,0.576,0,0,0,0,0.558,0.576
7.83,pco_if,0.594,0,0,0,0,0.576,0.594
7.84,pco_if,0.612,0,0,0,0,0.594,0.612
7.85,pco_if,0.63,0,0,0,0,0.612,0.63
7.86,pco_if,0.648,0,0,0,0,0.63,0.648
7.87,pco_if,0.666,0,0,0,0,0.648,0.666
7.88,pco_if,0.684,0,0,0,0,0.666,0.684
7.89,pco_if,0.702,0,0,0,0,0.684,0.702
7.9,pco_if,0.72,0,0,0,0,0.702,0.72
7.91,pco_if,0.738,0,0,0,0,0.72,0.738
7.92,pco_if,0.756,0,0,0,0,0.738,0.756
7.93,pco_if,0.774,0,0,0,0,0.756,0.774
7.94,pco_if,0.792,0,0,0,0,0.774,0.792
7.95,pco_if,0.81,0,0,0,0,0.792,0.81
7.96,pco_if,0.828,0,0,0,0,0.81,0.828
7.97,pco_if,0.846,0,0,0,0,0.828,0.846
7.98,pco_if,0.864,0,0,0,0,0.846,0.864
7.99,pco_if,0.882,0,0,0,0,0.864,0.882
8.0,pco_if,0.0,1,1,1,1,0.882,1.0
8.01,pco_if,0.018,0,0,1,0,0.0,0.018
8.02,pco_if,0.036,0,0,1,0,0.018,0.036
8.03,pco_if,0.054,0,0,1,0,0.036,0.054
8.04,pco_if,0.072,0,0,1,0,0.054,0.072
8.05,pco_if,0.09,0,0,0,0,0.072,0.09
8.06,pco_if,0.108,0,0,0,0,0.09,0.108
8.07,pco_if,0.126,0,0,0,0,0.108,0.126
8.08,pco_if,0.144,0,0,0,0,0.126,0.144
8.09,pco_if,0.162,0,0,0,0,0.144,0.162
8.1,pco_if,0.18,0,0,0,0,0.162,0.18
8.11,pco_if,0.198,0,0,0,0,0.18,0.198
8.12,pco_if,0.216,0,0,0,0,0.198,0.216
8.13,pco_if,0.234,0,0,0,0,0.216,0.234
8.14,pco_if,0.252,0,0,0,0,0.234,0.252
8.15,pco_if,0.27,0,0,0,0,0.252,0.27
8.16,pco_if,0.288,0,0,0,0,0.27,0.288
8.17,pco_if,0.306,0,0,0,0,0.288,0.306
8.18,pco_if,0.324,0,0,0,0,0.306,0.324
8.19,pco_if,0.342,0,0,0,0,0.324,0.342
8.2,pco_if,0.36,0,0,0,0,0.342,0.36
8.21,pco_if,0.378,0,0,0,0,0.36,0.378
8.22,pco_if,0.396,0,0,0,0,0.378,0.396
8.23,pco_if,0.414,0,0,0,0,0.396,0.414
8.24,pco_if,0.432,0,0,0,0,0.414,0.432
8.25,pco_if,0.45,0,0,0,0,0.432,0.45
8.26,pco_if,0.468,0,0,0,0,0.45,0.468
8.27,pco_if,0.486,0,0,0,0,0.468,0.486
8.28,pco_if,0.504,0,0,0,0,0.486,0.504
8.29,pco_if,0.522,0,0,0,0,0.504,0.522
8.3,pco_if,0.54,0,0,0,0,0.522,0.54
8.31,pco_if,0.558,0,0,0,0,0.54,0.558
8.32,pco_if,0.576,0,0,0,0,0.558,0.576
8.33,pco_if,0.594,0,0,0,0,0.576,0.594
8.34,pco_if,0.612,0,0,0,0,0.594,0.612
8.35,pco_if,0.63,0,0,0,0,0.612,0.63
8.36,pco_if,0.648,0,0,0,0,0.63,0.648
8.37,pco_if,0.666,0,0,0,0,0.648,0.666
8.38,pco_if,0.684,0,0,0,0,0.666,0.684
8.39,pco_if,0.702,0,0,0,0,0.684,0.702
8.4,pco_if,0.72,0,0,0,0,0.702,0.72
8.41,pco_if,0.738,0,0,0,0,0.72,0.738
8.42,pco_if,0.756,0,0,0,0,0.738,0.756
8.43,pco_if,0.774,0,0,0,0,0.756,0.774
8.44,pco_if,0.792,0,0,0,0,0.774,0.792
8.45,pco_if,0.81,0,0,0,0,0.792,0.81
8.46,pco_if,0.828,0,0,0,0,0.81,0.828
8.47,pco_if,0.846,0,0,0,0,0.828,0.846
8.48,pco_if,0.864,0,0,0,0,0.846,0.864
8.49,pco_if,0.882,0,0,0,0,0.864,0.882
8.5,pco_if,0.0,1,1,1,1,0.882,1.0
8.51,pco_if,0.018,0,0,1,0,0.0,0.018
8.52,pco_if,0.036,0,0,1,0,0.018,0.036
8.53,pco_if,0.054,0,0,1,0,0.036,0.054
8.54,pco_if,0.072,0,0,1,0,0.054,0.072
8.55,pco_if,0.09,0,0,0,0,0.072,0.09
8.56,pco_if,0.108,0,0,0,0,0.09,0.108
8.57,pco_if,0.126,0,0,0,0,0.108,0.126
8.58,pco_if,0.144,0,0,0,0,0.126,0.144
8.59,pco_if,0.162,0,0,0,0,0.144,0.162
8.6,pco_if,0.18,0,0,0,0,0.162,0.18
8.61,pco_if,0.198,0,0,0,0,0.18,0.198
8.62,pco_if,0.216,0,0,0,0,0.198,0.216
8.63,pco_if,0.234,0,0,0,0,0.216,0.234
8.64,pco_if,0.252,0,0,0,0,0.234,0.252
8.65,pco_if,0.27,0,0,0,0,0.252,0.27
8.66,pco_if,0.288,0,0,0,0,0.27,0.288
8.67,pco_if,0.306,0,0,0,0,0.288,0.306
8.68,pco_if,0.324,0,0,0,0,0.306,0.324
8.69,pco_if,0.342,0,0,0,0,0.324,0.342
8.7,pco_if,0.36,0,0,0,0,0.342,0.36
8.71,pco_if,0.378,0,0,0,0,0.36,0.378
8.72,pco_if,0.396,0,0,0,0,0.378,0.396
8.73,pco_if,0.414,0,0,0,0,0.396,0.414
8.74,pco_if,0.432,0,0,0,0,0.414,0.432
8.75,pco_if,0.45,0,0,0,0,0.432,0.45
8.76,pco_if,0.468,0,0,0,0,0.45,0.468
8.77,pco_if,0.486,0,0,0,0,0.468,0.486
8.78,pco_if,0.504,0,0,0,0,0.486,0.504
8.79,pco_if,0.522,0,0,0,0,0.504,0.522
8.8,pco_if,0.54,0,0,0,0,0.522,0.54
8.81,pco_if,0.558,0,0,0,0,0.54,0.558
8.82,pco_if,0.576,0,0,0,0,0.558,0.576
8.83,pco_if,0.594,0,0,0,0,0.576,0.594
8.84,pco_if,0.612,0,0,0,0,0.594,0.612
8.85,pco_if,0.63,0,0,0,0,0.612,0.63
8.86,pco_if,0.648,0,0,0,0,0.63,0.648
8.87,pco_if,0.666,0,0,0,0,0.648,0.666
8.88,pco_if,0.684,0,0,0,0,0.666,0.684
8.89,pco_if,0.702,0,0,0,0,0.684,0.702
8.9,pco_if,0.72,0,0,0,0,0.702,0.72
8.91,pco_if,0.738,0,0,0,0,0.72,0.738
8.92,pco_if,0.756,0,0,0,0,0.738,0.756
8.93,pco_if,0.774,0,0,0,0,0.756,0.774
8.94,pco_if,0.792,0,0,0,0,0.774,0.792
8.95,pco_if,0.81,0,0,0,0,0.792,0.81
8.96,pco_if,0.828,0,0,0,0,0.81,0.828
8.97,pco_if,0.846,0,0,0,0,0.828,0.846
8.98,pco_if,0.864,0,0,0,0,0.846,0.864
8.99,pco_if,0.882,0,0,0,0,0.864,0.882
9.0,pco_if,0.0,1,1,1,1,0.882,1.0
9.01,pco_if,0.018,0,0,1,0,0.0,0.018
9.02,pco_if,0.036,0,0,1,0,0.018,0.036
9.03,pco_if,0.054,0,0,1,0,0.036,0.054
9.04,pco_if,0.072,0,0,1,0,0.054,0.072
9.05,pco_if,0.09,0,0,0,0,0.072,0.09
9.06,pco_if,0.108,0,0,0,0,0.09,0.108
9.07,pco_if,0.126,0,0,0,0,0.108,0.126
9.08,pco_if,0.144,0,0,0,0,0.126,0.144
9.09,pco_if,0.162,0,0,0,0,0.144,0.162
9.1,pco_if,0.18,0,0,0,0,0.162,0.18
9.11,pco_if,0.198,0,0,0,0,0.18,0.198
9.12,pco_if,0.216,0,0,0,0,0.198,0.216
9.13,pco_if,0.234,0,0,0,0,0.216,0.234
9.14,pco_if,0.252,0,0,0,0,0.234,0.252
9.15,pco_if,0.27,0,0,0,0,0.252,0.27
9.16,pco_if,0.288,0,0,0,0,0.27,0.288
9.17,pco_if,0.306,0,0,0,0,0.288,0.306
9.18,pco_if,0.324,0,0,0,0,0.306,0.324
9.19,pco_if,0.342,0,0,0,0,0.324,0.342
9.2,pco_if,0.36,0,0,0,0,0.342,0.36
9.21,pco_if,0.378,0,0,0,0,0.36,0.378
9.22,pco_if,0.396,0,0,0,0,0.378,0.396
9.23,pco_if,0.414,0,0,0,0,0.396,0.414
9.24,pco_if,0.432,0,0,0,0,0.414,0.432
9.25,pco_if,0.45,0,0,0,0,0.432,0.45
9.26,pco_if,0.468,0,0,0,0,0.45,0.468
9.27,pco_if,0.486,0,0,0,0,0.468,0.486
9.28,pco_if,0.504,0,0,0,0,0.486,0.504
9.29,pco_if,0.522,0,0,0,0,0.504,0.522
9.3,pco_if,0.54,0,0,0,0,0.522,0.54
9.31,pco_if,0.558,0,0,0,0,0.54,0.558
9.32,pco_if,0.576,0,0,0,0,0.558,0.576
9.33,pco_if,0.594,0,0,0,0,0.576,0.594
9.34,pco_if,0.612,0,0,0,0,0.594,0.612
9.35,pco_if,0.63,0,0,0,0,0.612,0.63
9.36,pco_if,0.648,0,0,0,0,0.63,0.648
9.37,pco_if,0.666,0,0,0,0,0.648,0.666
9.38,pco_if,0.684,0,0,0,0,0.666,0.684
9.39,pco_if,0.702,0,0,0,0,0.684,0.702
9.4,pco_if,0.72,0,0,0,0,0.702,0.72
9.41,pco_if,0.738,0,0,0,0,0.72,0.738
9.42,pco_if,0.756,0,0,0,0,0.738,0.756
9.43,pco_if,0.774,0,0,0,0,0.756,0.774
9.44,pco_if,0.792,0,0,0,0,0.774,0.792
9.45,pco_if,0.81,0,0,0,0,0.792,0.81
9.46,pco_if,0.828,0,0,0,0,0.81,0.828
9.47,pco_if,0.846,0,0,0,0,0.828,0.846
9.48,pco_if,0.864,0,0,0,0,0.846,0.864
9.49,pco_if,0.882,0,0,0,0,0.864,0.882
9.5,pco_if,0.0,1,1,1,1,0.882,1.0
9.51,pco_if,0.018,0,0,1,0,0.0,0.018
9.52,pco_if,0.036,0,0,1,0,0.018,0.036
