t_s,state,virtual_event,brightness,signal_norm
0.003868,0,0,0,0
0.003872,0,0,0,0
0.003875,0,0,0,0
0.003879,0,0,0,0
0.003882,0,0,0,0
0.003885,0,0,0,0
0.003889,0,0,0,0
0.003892,0,0,0,0
0.003896,0,0,0,0
0.003899,0,0,0,0
0.003902,0,0,0,0
0.003906,0,0,0,0
0.00391,0,0,0,0
0.003914,0,0,0,0
0.003918,0,0,0,0
0.003921,0,0,0,0
0.003925,0,0,0,0
0.003928,0,0,0,0
0.003932,0,0,0,0
0.003935,0,0,0,0
0.003938,0,0,0,0
0.003942,0,0,0,0
0.003945,0,0,0,0
0.003949,0,0,0,0
0.003952,0,0,0,0
0.003956,0,0,0,0
0.003959,0,0,0,0
0.003963,0,0,0,0
0.003968,0,0,0,0
0.003971,0,0,0,0
0.003979,0,0,0,0
0.003983,0,0,0,0
0.003988,0,0,0,0
0.003991,0,0,0,0
0.003994,0,0,0,0
0.003997,0,0,0,0
0.004001,0,0,0,0
0.004004,0,0,0,0
0.004007,0,0,0,0
0.004011,0,0,0,0
0.004015,0,0,0,0
0.004019,0,0,0,0
0.004022,0,0,0,0
0.004025,0,0,0,0
0.00403,0,0,0,0
0.004033,0,0,0,0
0.004037,0,0,0,0
0.004041,0,0,0,0
0.004044,0,0,0,0
0.004047,0,0,0,0
0.004051,0,0,0,0
0.004054,0,0,0,0
0.004057,0,0,0,0
0.004061,0,0,0,0
0.004064,0,0,0,0
0.004068,0,0,0,0
0.004072,0,0,0,0
0.004075,0,0,0,0
0.004078,0,0,0,0
0.004082,0,0,0,0
0.004086,0,0,0,0
0.00409,0,0,0,0
0.004093,0,0,0,0
0.004096,0,0,0,0
0.004101,0,0,0,0
0.004104,0,0,0,0
0.004109,0,0,0,0
0.004112,0,0,0,0
0.004116,0,0,0,0
0.004119,0,0,0,0
0.004122,0,0,0,0
0.004126,0,0,0,0
0.004129,0,0,0,0
0.004133,0,0,0,0
0.004136,0,0,0,0
0.004139,0,0,0,0
0.004144,0,0,0,0
0.004147,0,0,0,0
0.00415,0,0,0,0
0.004154,0,0,0,0
0.004157,0,0,0,0
0.00416,0,0,0,0
0.004163,0,0,0,0
0.004167,0,0,0,0
0.00417,0,0,0,0
0.004174,0,0,0,0
0.004177,0,0,0,0
0.00418,0,0,0,0
0.004183,0,0,0,0
0.004187,0,0,0,0
0.00419,0,0,0,0
0.004195,0,0,0,0
0.004199,0,0,0,0
0.004203,0,0,0,0
0.004206,0,0,0,0
0.00421,0,0,0,0
0.004215,0,0,0,0
0.004218,0,0,0,0
0.004222,0,0,0,0
0.004225,0,0,0,0
0.004229,0,0,0,0
0.004232,0,0,0,0
0.004235,0,0,0,0
0.004238,0,0,0,0
0.004242,0,0,0,0
0.004245,0,0,0,0
0.004248,0,0,0,0
0.004252,0,0,0,0
0.004257,0,0,0,0
0.00426,0,0,0,0
0.004264,0,0,0,0
0.004267,0,0,0,0
0.004271,0,0,0,0
0.004274,0,0,0,0
0.004277,0,0,0,0
0.004281,0,0,0,0
0.004285,0,0,0,0
0.004289,0,0,0,0
0.004292,0,0,0,0
0.004295,0,0,0,0
0.004298,0,0,0,0
0.004302,0,0,0,0
0.004305,0,0,0,0
0.004309,0,0,0,0
0.004313,0,0,0,0
0.004317,0,0,0,0
0.00432,0,0,0,0
0.004325,0,0,0,0
0.004328,0,0,0,0
0.004332,0,0,0,0
0.004335,0,0,0,0
0.004338,0,0,0,0
0.004342,0,0,0,0
0.004345,0,0,0,0
0.004348,0,0,0,0
0.004352,0,0,0,0
0.004355,0,0,0,0
0.004359,0,0,0,0
0.004362,0,0,0,0
0.004366,0,0,0,0
0.00437,0,0,0,0
0.004373,0,0,0,0
0.004377,0,0,0,0
0.004381,0,0,0,0
0.004384,0,0,0,0
0.004387,0,0,0,0
0.004391,0,0,0,0
0.004394,0,0,0,0
0.004398,0,0,0,0
0.004401,0,0,0,0
0.004404,0,0,0,0
0.004408,0,0,0,0
0.004411,0,0,0,0
0.004414,0,0,0,0
0.004417,0,0,0,0
0.004422,0,0,0,0
0.004426,0,0,0,0
0.004429,0,0,0,0
0.004432,0,0,0,0
0.004437,0,0,0,0
0.00444,0,0,0,0
0.004444,0,0,0,0
0.004447,0,0,0,0
0.00445,0,0,0,0
0.004454,0,0,0,0
0.004457,0,0,0,0
0.00446,0,0,0,0
0.004463,0,0,0,0
0.004468,0,0,0,0
0.004471,0,0,0,0
0.004475,0,0,0,0
0.004479,0,0,0,0
0.004483,0,0,0,0
0.004486,0,0,0,0
0.004494,0,0,0,0
0.004497,0,0,0,0
0.004501,0,0,0,0
0.004504,0,0,0,0
0.004507,0,0,0,0
0.004511,0,0,0,0
0.004514,0,0,0,0
0.004518,0,0,0,0
0.004521,0,0,0,0
0.004524,0,0,0,0
0.004528,0,0,0,0
0.004531,0,0,0,0
0.004534,0,0,0,0
0.004539,0,0,0,0
0.004543,0,0,0,0
0.004547,0,0,0,0
0.00455,0,0,0,0
0.004555,0,0,0,0
0.004558,0,0,0,0
0.004563,0,0,0,0
0.004566,0,0,0,0
0.00457,0,0,0,0
0.004573,0,0,0,0
0.004576,0,0,0,0
0.00458,0,0,0,0
0.004583,0,0,0,0
0.004587,0,0,0,0
0.00459,0,0,0,0
0.004593,0,0,0,0
0.004598,0,0,0,0
0.004601,0,0,0,0
0.004604,0,0,0,0
0.004608,0,0,0,0
0.004611,0,0,0,0
0.004614,0,0,0,0
0.004618,0,0,0,0
0.004621,0,0,0,0
0.004625,0,0,0,0
0.004628,0,0,0,0
0.004631,0,0,0,0
0.004635,0,0,0,0
0.004638,0,0,0,0
0.004642,0,0,0,0
0.004645,0,0,0,0
0.004649,0,0,0,0
0.004654,0,0,0,0
0.004657,0,0,0,0
0.004661,0,0,0,0
0.004664,0,0,0,0
0.004669,0,0,0,0
0.004672,0,0,0,0
0.004676,0,0,0,0
0.004679,0,0,0,0
0.004682,0,0,0,0
0.004685,0,0,0,0
0.004689,0,0,0,0
0.004692,0,0,0,0
0.004695,0,0,0,0
0.004699,0,0,0,0
0.004702,0,0,0,0
0.004706,0,0,0,0
0.004711,0,0,0,0
0.004714,0,0,0,0
0.004717,0,0,0,0
0.004721,0,0,0,0
0.004724,0,0,0,0
0.004728,0,0,0,0
0.004731,0,0,0,0
0.004734,0,0,0,0
0.004738,0,0,0,0
0.004742,0,0,0,0
0.004746,0,0,0,0
0.004749,0,0,0,0
0.004753,0,0,0,0
0.004756,0,0,0,0
0.004759,0,0,0,0
0.004763,0,0,0,0
0.004768,0,0,0,0
0.004771,0,0,0,0
0.004775,0,0,0,0
0.004778,0,0,0,0
0.004783,0,0,0,0
0.004786,0,0,0,0
0.004789,0,0,0,0
0.004793,0,0,0,0
0.004796,0,0,0,0
0.004802,0,0,0,0
0.004806,0,0,0,0
0.00481,0,0,0,0
0.004813,0,0,0,0
0.004817,0,0,0,0
0.00482,0,0,0,0
0.004824,0,0,0,0
0.004828,0,0,0,0
0.004831,0,0,0,0
0.004834,0,0,0,0
0.004839,0,0,0,0
0.004842,0,0,0,0
0.004846,0,0,0,0
0.004849,0,0,0,0
0.004852,0,0,0,0
0.004856,0,0,0,0
0.004859,0,0,0,0
0.004862,0,0,0,0
0.004865,0,0,0,0
0.004869,0,0,0,0
0.004872,0,0,0,0
0.004875,0,0,0,0
0.00488,0,0,0,0
0.004884,0,0,0,0
0.004887,0,0,0,0
0.004891,0,0,0,0
0.004894,0,0,0,0
0.004899,0,0,0,0
0.004902,0,0,0,0
0.004906,0,0,0,0
0.004909,0,0,0,0
0.004912,0,0,0,0
0.004915,0,0,0,0
0.004919,0,0,0,0
0.004922,0,0,0,0
0.004927,0,0,0,0
0.00493,0,0,0,0
0.004934,0,0,0,0
0.004938,0,0,0,0
0.004941,0,0,0,0
0.004945,0,0,0,0
0.004948,0,0,0,0
0.004951,0,0,0,0
0.004955,0,0,0,0
0.004958,0,0,0,0
0.004961,0,0,0,0
0.004965,0,0,0,0
0.004968,0,0,0,0
0.004971,0,0,0,0
0.004975,0,0,0,0
0.004978,0,0,0,0
0.004982,0,0,0,0
0.004985,0,0,0,0
0.004989,0,0,0,0
0.004993,0,0,0,0
0.004997,0,0,0,0
0.005,0,0,0,0
0.005004,0,0,0,0
0.005007,0,0,0,0
0.005012,0,0,0,0
0.005016,0,0,0,0
0.005019,0,0,0,0
0.005023,0,0,0,0
0.005026,0,0,0,0
0.005029,0,0,0,0
0.005033,0,0,0,0
0.005036,0,0,0,0
0.005039,0,0,0,0
0.005043,0,0,0,0
0.005046,0,0,0,0
0.005051,0,0,0,0
0.005054,0,0,0,0
0.005057,0,0,0,0
0.005061,0,0,0,0
0.005068,0,0,0,0
0.005072,0,0,0,0
0.005075,0,0,0,0
0.005079,0,0,0,0
0.005082,0,0,0,0
0.005086,0,0,0,0
0.005089,0,0,0,0
0.005093,0,0,0,0
0.005096,0,0,0,0
0.005099,0,0,0,0
0.005103,0,0,0,0
0.005106,0,0,0,0
0.005112,0,0,0,0
0.005115,0,0,0,0
0.005119,0,0,0,0
0.005122,0,0,0,0
0.005126,0,0,0,0
0.005137,0,0,0,0
0.00514,0,0,0,0
0.005144,0,0,0,0
0.005147,0,0,0,0
0.005151,0,0,0,0
0.005154,0,0,0,0
0.005157,0,0,0,0
0.005161,0,0,0,0
0.005164,0,0,0,0
0.005167,0,0,0,0
0.005171,0,0,0,0
0.005175,0,0,0,0
0.005179,0,0,0,0
0.005182,0,0,0,0
0.005185,0,0,0,0
0.005189,0,0,0,0
0.005192,0,0,0,0
0.005195,0,0,0,0
0.005198,0,0,0,0
0.005202,0,0,0,0
0.005205,0,0,0,0
0.00521,0,0,0,0
0.005213,0,0,0,0
0.005216,0,0,0,0
0.005219,0,0,0,0
0.005223,0,0,0,0
0.005226,0,0,0,0
0.005231,0,0,0,0
0.005234,0,0,0,0
0.005237,0,0,0,0
0.005241,0,0,0,0
0.005245,0,0,0,0
0.005248,0,0,0,0
0.005252,0,0,0,0
0.005255,0,0,0,0
0.005259,0,0,0,0
0.005262,0,0,0,0
0.005265,0,0,0,0
0.005269,0,0,0,0
0.005272,0,0,0,0
0.005275,0,0,0,0
0.005279,0,0,0,0
0.005283,0,0,0,0
0.005287,0,0,0,0
0.00529,0,0,0,0
0.005294,0,0,0,0
0.005298,0,0,0,0
0.005301,0,0,0,0
0.005305,0,0,0,0
0.005308,0,0,0,0
0.005311,0,0,0,0
0.005315,0,0,0,0
0.005318,0,0,0,0
0.005321,0,0,0,0
0.005325,0,0,0,0
0.005328,0,0,0,0
0.005331,0,0,0,0
0.005335,0,0,0,0
0.005339,0,0,0,0
0.005343,0,0,0,0
0.005346,0,0,0,0
0.00535,0,0,0,0
0.005353,0,0,0,0
0.005357,0,0,0,0
0.005361,0,0,0,0
0.005364,0,0,0,0
0.005368,0,0,0,0
0.005371,0,0,0,0
0.005375,0,0,0,0
0.005378,0,0,0,0
0.005382,0,0,0,0
0.005386,0,0,0,0
0.00539,0,0,0,0
0.005393,0,0,0,0
0.005397,0,0,0,0
0.005401,0,0,0,0
0.005404,0,0,0,0
0.005408,0,0,0,0
0.005411,0,0,0,0
0.005414,0,0,0,0
0.005418,0,0,0,0
0.005422,0,0,0,0
0.005425,0,0,0,0
0.005428,0,0,0,0
0.005432,0,0,0,0
0.005435,0,0,0,0
0.005438,0,0,0,0
0.005441,0,0,0,0
0.005445,0,0,0,0
0.005448,0,0,0,0
0.005453,0,0,0,0
0.005456,0,0,0,0
0.00546,0,0,0,0
0.005463,0,0,0,0
0.005467,0,0,0,0
0.005471,0,0,0,0
0.005475,0,0,0,0
0.005479,0,0,0,0
0.005483,0,0,0,0
0.005486,0,0,0,0
0.00549,0,0,0,0
0.005493,0,0,0,0
0.005496,0,0,0,0
0.0055,0,0,0,0
0.005503,0,0,0,0
0.005506,0,0,0,0
0.005511,0,0,0,0
0.005515,0,0,0,0
0.005518,0,0,0,0
0.005521,0,0,0,0
0.005525,0,0,0,0
0.005528,0,0,0,0
0.005532,0,0,0,0
0.005535,0,0,0,0
0.005538,0,0,0,0
0.005542,0,0,0,0
0.005545,0,0,0,0
0.005548,0,0,0,0
0.005552,0,0,0,0
0.005555,0,0,0,0
0.005558,0,0,0,0
0.005562,0,0,0,0
0.005566,0,0,0,0
0.005571,0,0,0,0
0.005574,0,0,0,0
0.005578,0,0,0,0
0.005581,0,0,0,0
0.005586,0,0,0,0
0.005589,0,0,0,0
0.005593,0,0,0,0
0.005596,0,0,0,0
0.005599,0,0,0,0
0.005602,0,0,0,0
0.005605,0,0,0,0
0.005609,0,0,0,0
0.005612,0,0,0,0
0.005616,0,0,0,0
0.005619,0,0,0,0
0.005624,0,0,0,0
0.005627,0,0,0,0
0.005631,0,0,0,0
0.005634,0,0,0,0
0.005637,0,0,0,0
0.00564,0,0,0,0
0.005644,0,0,0,0
0.005647,0,0,0,0
0.00565,0,0,0,0
0.005654,0,0,0,0
0.005658,0,0,0,0
0.005662,0,0,0,0
0.005665,0,0,0,0
0.005669,0,0,0,0
0.005672,0,0,0,0
0.005675,0,0,0,0
0.00568,0,0,0,0
0.005683,0,0,0,0
0.005687,0,0,0,0
0.00569,0,0,0,0
0.005693,0,0,0,0
0.005698,0,0,0,0
0.005701,0,0,0,0
0.005705,0,0,0,0
0.005708,0,0,0,0
0.005716,0,0,0,0
0.00572,0,0,0,0
0.005723,0,0,0,0
0.005726,0,0,0,0
0.00573,0,0,0,0
0.005733,0,0,0,0
0.005737,0,0,0,0
0.005741,0,0,0,0
0.005744,0,0,0,0
0.005748,0,0,0,0
0.005752,0,0,0,0
0.005756,0,0,0,0
0.005759,0,0,0,0
0.005762,0,0,0,0
0.005766,0,0,0,0
0.005769,0,0,0,0
0.005773,0,0,0,0
0.005776,0,0,0,0
0.005779,0,0,0,0
0.005783,0,0,0,0
0.005786,0,0,0,0
0.005789,0,0,0,0
0.005793,0,0,0,0
0.005797,0,0,0,0
0.005809,0,0,0,0
0.005813,0,0,0,0
0.005816,0,0,0,0
0.005819,0,0,0,0
0.005824,0,0,0,0
0.005828,0,0,0,0
0.005831,0,0,0,0
0.005835,0,0,0,0
0.005838,0,0,0,0
0.005841,0,0,0,0
0.005845,0,0,0,0
0.005848,0,0,0,0
0.005853,0,0,0,0
0.005857,0,0,0,0
0.005861,0,0,0,0
0.005865,0,0,0,0
0.005868,0,0,0,0
0.005871,0,0,0,0
0.005875,0,0,0,0
0.005878,0,0,0,0
0.005882,0,0,0,0
0.005885,0,0,0,0
0.005888,0,0,0,0
0.005892,0,0,0,0
0.005895,0,0,0,0
0.005898,0,0,0,0
0.005901,0,0,0,0
0.005905,0,0,0,0
0.005908,0,0,0,0
0.005911,0,0,0,0
0.005916,0,0,0,0
0.00592,0,0,0,0
0.005923,0,0,0,0
0.005927,0,0,0,0
0.00593,0,0,0,0
0.005933,0,0,0,0
0.005938,0,0,0,0
0.005941,0,0,0,0
0.005946,0,0,0,0
0.005949,0,0,0,0
0.005953,0,0,0,0
0.005956,0,0,0,0
0.005959,0,0,0,0
0.005962,0,0,0,0
0.005966,0,0,0,0
0.005969,0,0,0,0
0.005974,0,0,0,0
0.005977,0,0,0,0
0.005981,0,0,0,0
0.005984,0,0,0,0
0.005987,0,0,0,0
0.00599,0,0,0,0
0.005994,0,0,0,0
0.005997,0,0,0,0
0.006,0,0,0,0
0.006004,0,0,0,0
0.006007,0,0,0,0
0.00601,0,0,0,0
0.006014,0,0,0,0
0.006017,0,0,0,0
0.00602,0,0,0,0
0.006024,0,0,0,0
0.006028,0,0,0,0
0.006033,0,0,0,0
0.006037,0,0,0,0
0.00604,0,0,0,0
0.006044,0,0,0,0
0.006047,0,0,0,0
0.006052,0,0,0,0
0.006055,0,0,0,0
0.006059,0,0,0,0
0.006062,0,0,0,0
0.006065,0,0,0,0
0.006068,0,0,0,0
0.006072,0,0,0,0
0.006075,0,0,0,0
0.006078,0,0,0,0
0.006082,0,0,0,0
0.006086,0,0,0,0
0.006089,0,0,0,0
0.006093,0,0,0,0
0.006096,0,0,0,0
0.006099,0,0,0,0
0.006103,0,0,0,0
0.006106,0,0,0,0
0.00611,0,0,0,0
0.006113,0,0,0,0
0.006116,0,0,0,0
0.006121,0,0,0,0
0.006124,0,0,0,0
0.006128,0,0,0,0
0.006131,0,0,0,0
0.006134,0,0,0,0
0.006137,0,0,0,0
0.006143,0,0,0,0
0.006146,0,0,0,0
0.006149,0,0,0,0
0.006152,0,0,0,0
0.006156,0,0,0,0
0.00616,0,0,0,0
0.006164,0,0,0,0
0.006168,0,0,0,0
0.006171,0,0,0,0
0.006174,0,0,0,0
0.006178,0,0,0,0
0.006181,0,0,0,0
0.006184,0,0,0,0
0.006188,0,0,0,0
0.006191,0,0,0,0
0.006195,0,0,0,0
0.006199,0,0,0,0
0.006203,0,0,0,0
0.006206,0,0,0,0
0.00621,0,0,0,0
0.006214,0,0,0,0
0.006218,0,0,0,0
0.006222,0,0,0,0
0.006225,0,0,0,0
0.006228,0,0,0,0
0.006232,0,0,0,0
0.006235,0,0,0,0
0.006238,0,0,0,0
0.006242,0,0,0,0
0.006245,0,0,0,0
0.006248,0,0,0,0
0.006253,0,0,0,0
0.006257,0,0,0,0
0.00626,0,0,0,0
0.006263,0,0,0,0
0.006267,0,0,0,0
0.00627,0,0,0,0
0.006274,0,0,0,0
0.006278,0,0,0,0
0.006281,0,0,0,0
0.006285,0,0,0,0
0.006288,0,0,0,0
0.006291,0,0,0,0
0.006295,0,0,0,0
0.006298,0,0,0,0
0.006348,0,0,0,0
0.006368,0,0,0,0
0.006374,0,0,0,0
0.006378,0,0,0,0
0.006381,0,0,0,0
0.006385,0,0,0,0
0.006389,0,0,0,0
0.006392,0,0,0,0
0.006396,0,0,0,0
0.006399,0,0,0,0
0.006402,0,0,0,0
0.006406,0,0,0,0
0.006409,0,0,0,0
0.006412,0,0,0,0
0.006416,0,0,0,0
0.006419,0,0,0,0
0.006423,0,0,0,0
0.006426,0,0,0,0
0.006433,0,0,0,0
0.006437,0,0,0,0
0.00644,0,0,0,0
0.006444,0,0,0,0
0.006447,0,0,0,0
0.00645,0,0,0,0
0.006455,0,0,0,0
0.006458,0,0,0,0
0.006463,0,0,0,0
0.006466,0,0,0,0
0.00647,0,0,0,0
0.006473,0,0,0,0
0.006476,0,0,0,0
0.00648,0,0,0,0
0.006483,0,0,0,0
0.006487,0,0,0,0
0.006491,0,0,0,0
0.006495,0,0,0,0
0.006498,0,0,0,0
0.006501,0,0,0,0
0.006504,0,0,0,0
0.006508,0,0,0,0
0.006511,0,0,0,0
0.006522,0,0,0,0
0.006526,0,0,0,0
0.006529,0,0,0,0
0.006533,0,0,0,0
0.006536,0,0,0,0
0.006539,0,0,0,0
0.006543,0,0,0,0
0.006546,0,0,0,0
0.006549,0,0,0,0
0.006554,0,0,0,0
0.006559,0,0,0,0
0.006562,0,0,0,0
0.006566,0,0,0,0
0.006569,0,0,0,0
0.006573,0,0,0,0
0.006577,0,0,0,0
0.006581,0,0,0,0
0.006584,0,0,0,0
0.006588,0,0,0,0
0.006591,0,0,0,0
0.006594,0,0,0,0
0.006598,0,0,0,0
0.006601,0,0,0,0
0.006605,0,0,0,0
0.006608,0,0,0,0
0.006613,0,0,0,0
0.006616,0,0,0,0
0.00662,0,0,0,0
0.006623,0,0,0,0
0.006626,0,0,0,0
0.00663,0,0,0,0
0.006633,0,0,0,0
0.006637,0,0,0,0
0.00664,0,0,0,0
0.006643,0,0,0,0
0.006647,0,0,0,0
0.006651,0,0,0,0
0.006655,0,0,0,0
0.006658,0,0,0,0
0.006662,0,0,0,0
0.006665,0,0,0,0
0.00667,0,0,0,0
0.006674,0,0,0,0
0.006677,0,0,0,0
0.00668,0,0,0,0
0.006684,0,0,0,0
0.006687,0,0,0,0
0.006691,0,0,0,0
0.006695,0,0,0,0
0.006698,0,0,0,0
0.006702,0,0,0,0
0.006706,0,0,0,0
0.006709,0,0,0,0
0.006712,0,0,0,0
0.006715,0,0,0,0
0.006718,0,0,0,0
0.006723,0,0,0,0
0.006727,0,0,0,0
0.00673,0,0,0,0
0.006734,0,0,0,0
0.006737,0,0,0,0
0.006741,0,0,0,0
0.006745,0,0,0,0
0.006749,0,0,0,0
0.006752,0,0,0,0
0.006755,0,0,0,0
0.006758,0,0,0,0
0.006762,0,0,0,0
0.006765,0,0,0,0
0.006768,0,0,0,0
0.006772,0,0,0,0
0.006775,0,0,0,0
0.006779,0,0,0,0
0.006783,0,0,0,0
0.006786,0,0,0,0
0.00679,0,0,0,0
0.006793,0,0,0,0
0.006797,0,0,0,0
0.0068,0,0,0,0
0.006805,0,0,0,0
0.006808,0,0,0,0
0.006812,0,0,0,0
0.006815,0,0,0,0
0.006818,0,0,0,0
0.006822,0,0,0,0
0.006825,0,0,0,0
0.006828,0,0,0,0
0.006833,0,0,0,0
0.006838,0,0,0,0
0.006841,0,0,0,0
0.006844,0,0,0,0
0.006848,0,0,0,0
0.006851,0,0,0,0
0.006854,0,0,0,0
0.006858,0,0,0,0
0.006861,0,0,0,0
0.006864,0,0,0,0
0.006867,0,0,0,0
0.006871,0,0,0,0
0.006874,0,0,0,0
0.006878,0,0,0,0
0.006881,0,0,0,0
0.006884,0,0,0,0
0.006888,0,0,0,0
0.006892,0,0,0,0
0.006896,0,0,0,0
0.006899,0,0,0,0
0.006903,0,0,0,0
0.006906,0,0,0,0
0.00691,0,0,0,0
0.006913,0,0,0,0
0.006918,0,0,0,0
0.006922,0,0,0,0
0.006926,0,0,0,0
0.00693,0,0,0,0
0.006933,0,0,0,0
0.006936,0,0,0,0
0.00694,0,0,0,0
0.006943,0,0,0,0
0.006947,0,0,0,0
0.006951,0,0,0,0
0.006955,0,0,0,0
0.006958,0,0,0,0
0.006962,0,0,0,0
0.006965,0,0,0,0
0.006968,0,0,0,0
0.006971,0,0,0,0
0.006974,0,0,0,0
0.006978,0,0,0,0
0.006981,0,0,0,0
0.006984,0,0,0,0
0.006988,0,0,0,0
0.006991,0,0,0,0
0.006994,0,0,0,0
0.006998,0,0,0,0
0.007001,0,0,0,0
0.007006,0,0,0,0
0.007009,0,0,0,0
0.007014,0,0,0,0
0.007017,0,0,0,0
0.00702,0,0,0,0
0.007024,0,0,0,0
0.007027,0,0,0,0
0.007032,0,0,0,0
0.007035,0,0,0,0
0.007038,0,0,0,0
0.007042,0,0,0,0
0.007045,0,0,0,0
0.007048,0,0,0,0
0.007052,0,0,0,0
0.007055,0,0,0,0
0.007058,0,0,0,0
0.007063,0,0,0,0
0.007066,0,0,0,0
0.007069,0,0,0,0
0.007073,0,0,0,0
0.007076,0,0,0,0
0.007079,0,0,0,0
0.007083,0,0,0,0
0.007086,0,0,0,0
0.007089,0,0,0,0
0.007092,0,0,0,0
0.007095,0,0,0,0
0.007099,0,0,0,0
0.007103,0,0,0,0
0.007107,0,0,0,0
0.00711,0,0,0,0
0.007114,0,0,0,0
0.007118,0,0,0,0
0.007122,0,0,0,0
0.007125,0,0,0,0
0.007128,0,0,0,0
0.007132,0,0,0,0
0.007137,0,0,0,0
0.007142,0,0,0,0
0.007145,0,0,0,0
0.007148,0,0,0,0
0.007152,0,0,0,0
0.007155,0,0,0,0
0.007159,0,0,0,0
0.007162,0,0,0,0
0.007165,0,0,0,0
0.007168,0,0,0,0
0.007173,0,0,0,0
0.007177,0,0,0,0
0.00718,0,0,0,0
0.007184,0,0,0,0
0.007187,0,0,0,0
0.00719,0,0,0,0
0.007195,0,0,0,0
0.007198,0,0,0,0
0.007201,0,0,0,0
0.007247,0,0,0,0
0.007251,0,0,0,0
0.007255,0,0,0,0
0.007258,0,0,0,0
0.007262,0,0,0,0
0.007265,0,0,0,0
0.007268,0,0,0,0
0.007273,0,0,0,0
0.007276,0,0,0,0
0.00728,0,0,0,0
0.007283,0,0,0,0
0.007287,0,0,0,0
0.00729,0,0,0,0
0.007293,0,0,0,0
0.007298,0,0,0,0
0.007301,0,0,0,0
0.007305,0,0,0,0
0.007308,0,0,0,0
0.007311,0,0,0,0
0.007314,0,0,0,0
0.007318,0,0,0,0
0.007321,0,0,0,0
0.007325,0,0,0,0
0.00733,0,0,0,0
0.007333,0,0,0,0
0.007337,0,0,0,0
0.00734,0,0,0,0
0.007344,0,0,0,0
0.007347,0,0,0,0
0.007351,0,0,0,0
0.007354,0,0,0,0
0.007357,0,0,0,0
0.007361,0,0,0,0
0.007365,0,0,0,0
0.007368,0,0,0,0
0.007371,0,0,0,0
0.007379,0,0,0,0
0.007408,0,0,0,0
0.007412,0,0,0,0
0.007417,0,0,0,0
0.00742,0,0,0,0
0.007423,0,0,0,0
0.007427,0,0,0,0
0.00743,0,0,0,0
0.007433,0,0,0,0
0.007437,0,0,0,0
0.007442,0,0,0,0
0.007445,0,0,0,0
0.007456,0,0,0,0
0.007461,0,0,0,0
0.007464,0,0,0,0
0.007468,0,0,0,0
0.007471,0,0,0,0
0.007475,0,0,0,0
0.007478,0,0,0,0
0.007483,0,0,0,0
0.007487,0,0,0,0
0.00749,0,0,0,0
0.007494,0,0,0,0
0.007497,0,0,0,0
0.0075,0,0,0,0
0.007504,0,0,0,0
0.007507,0,0,0,0
0.00751,0,0,0,0
0.007514,0,0,0,0
0.007517,0,0,0,0
0.00752,0,0,0,0
0.007524,0,0,0,0
0.007527,0,0,0,0
0.00753,0,0,0,0
0.007533,0,0,0,0
0.007538,0,0,0,0
0.007542,0,0,0,0
0.007545,0,0,0,0
0.00755,0,0,0,0
0.007553,0,0,0,0
0.007557,0,0,0,0
0.00756,0,0,0,0
0.007565,0,0,0,0
0.007568,0,0,0,0
0.007572,0,0,0,0
0.007575,0,0,0,0
0.007579,0,0,0,0
0.007582,0,0,0,0
0.007585,0,0,0,0
0.007589,0,0,0,0
0.007592,0,0,0,0
0.007597,0,0,0,0
0.0076,0,0,0,0
0.007604,0,0,0,0
0.007607,0,0,0,0
0.00761,0,0,0,0
0.007613,0,0,0,0
0.007617,0,0,0,0
0.00762,0,0,0,0
0.007623,0,0,0,0
0.007627,0,0,0,0
0.00763,0,0,0,0
0.007633,0,0,0,0
0.007638,0,0,0,0
0.007641,0,0,0,0
0.007645,0,0,0,0
0.007648,0,0,0,0
0.007653,0,0,0,0
0.007657,0,0,0,0
0.00766,0,0,0,0
0.007663,0,0,0,0
0.007667,0,0,0,0
0.00767,0,0,0,0
0.007674,0,0,0,0
0.007678,0,0,0,0
0.007682,0,0,0,0
0.007685,0,0,0,0
0.007689,0,0,0,0
0.007692,0,0,0,0
0.007696,0,0,0,0
0.007699,0,0,0,0
0.007702,0,0,0,0
0.007707,0,0,0,0
0.00771,0,0,0,0
0.007714,0,0,0,0
0.007717,0,0,0,0
0.007721,0,0,0,0
0.007724,0,0,0,0
0.007728,0,0,0,0
0.007732,0,0,0,0
0.007735,0,0,0,0
0.007738,0,0,0,0
0.007742,0,0,0,0
0.007746,0,0,0,0
0.007749,0,0,0,0
0.007752,0,0,0,0
0.007756,0,0,0,0
0.007759,0,0,0,0
0.007763,0,0,0,0
0.007767,0,0,0,0
0.00777,0,0,0,0
0.007774,0,0,0,0
0.007777,0,0,0,0
0.00778,0,0,0,0
0.007784,0,0,0,0
0.007788,0,0,0,0
0.007792,0,0,0,0
0.007796,0,0,0,0
0.007799,0,0,0,0
0.007802,0,0,0,0
0.007805,0,0,0,0
0.007809,0,0,0,0
0.007812,0,0,0,0
0.007815,0,0,0,0
0.007821,0,0,0,0
0.007824,0,0,0,0
0.007828,0,0,0,0
0.007831,0,0,0,0
0.007835,0,0,0,0
0.007839,0,0,0,0
0.007842,0,0,0,0
0.007845,0,0,0,0
0.007849,0,0,0,0
0.007853,0,0,0,0
0.007856,0,0,0,0
0.007859,0,0,0,0
0.007863,0,0,0,0
0.007866,0,0,0,0
0.00787,0,0,0,0
