t_s,state,virtual_event,brightness,signal_norm
0.004843,0,0,0,0
0.004846,0,0,0,0
0.00485,0,0,0,0
0.004854,0,0,0,0
0.004859,0,0,0,0
0.004862,0,0,0,0
0.004866,0,0,0,0
0.00487,0,0,0,0
0.004874,0,0,0,0
0.004877,0,0,0,0
0.004882,0,0,0,0
0.004886,0,0,0,0
0.00489,0,0,0,0
0.004895,0,0,0,0
0.004899,0,0,0,0
0.004903,0,0,0,0
0.004906,0,0,0,0
0.004911,0,0,0,0
0.004914,0,0,0,0
0.004918,0,0,0,0
0.004922,0,0,0,0
0.004927,0,0,0,0
0.00493,0,0,0,0
0.004934,0,0,0,0
0.004938,0,0,0,0
0.004942,0,0,0,0
0.004945,0,0,0,0
0.004949,0,0,0,0
0.00496,0,0,0,0
0.004964,0,0,0,0
0.004968,0,0,0,0
0.004972,0,0,0,0
0.004976,0,0,0,0
0.00498,0,0,0,0
0.004984,0,0,0,0
0.004989,0,0,0,0
0.004993,0,0,0,0
0.004996,0,0,0,0
0.005,0,0,0,0
0.005004,0,0,0,0
0.005008,0,0,0,0
0.005012,0,0,0,0
0.005015,0,0,0,0
0.005019,0,0,0,0
0.005023,0,0,0,0
0.005027,0,0,0,0
0.00503,0,0,0,0
0.005034,0,0,0,0
0.005038,0,0,0,0
0.005043,0,0,0,0
0.005046,0,0,0,0
0.00505,0,0,0,0
0.005054,0,0,0,0
0.005059,0,0,0,0
0.005063,0,0,0,0
0.005067,0,0,0,0
0.005072,0,0,0,0
0.005076,0,0,0,0
0.00508,0,0,0,0
0.005083,0,0,0,0
0.00509,0,0,0,0
0.005094,0,0,0,0
0.005097,0,0,0,0
0.005101,0,0,0,0
0.005105,0,0,0,0
0.005108,0,0,0,0
0.005112,0,0,0,0
0.005116,0,0,0,0
0.00512,0,0,0,0
0.005124,0,0,0,0
0.00513,0,0,0,0
0.005135,0,0,0,0
0.005139,0,0,0,0
0.005143,0,0,0,0
0.005147,0,0,0,0
0.005153,0,0,0,0
0.005157,0,0,0,0
0.005162,0,0,0,0
0.005165,0,0,0,0
0.005169,0,0,0,0
0.005173,0,0,0,0
0.005177,0,0,0,0
0.005181,0,0,0,0
0.005185,0,0,0,0
0.005188,0,0,0,0
0.005193,0,0,0,0
0.005197,0,0,0,0
0.005201,0,0,0,0
0.005207,0,0,0,0
0.005212,0,0,0,0
0.005216,0,0,0,0
0.005221,0,0,0,0
0.005224,0,0,0,0
0.005228,0,0,0,0
0.005232,0,0,0,0
0.005236,0,0,0,0
0.005241,0,0,0,0
0.005246,0,0,0,0
0.005251,0,0,0,0
0.005255,0,0,0,0
0.005259,0,0,0,0
0.005262,0,0,0,0
0.005266,0,0,0,0
0.00527,0,0,0,0
0.005274,0,0,0,0
0.005278,0,0,0,0
0.005281,0,0,0,0
0.005285,0,0,0,0
0.00529,0,0,0,0
0.005296,0,0,0,0
0.005303,0,0,0,0
0.005309,0,0,0,0
0.005314,0,0,0,0
0.005318,0,0,0,0
0.005322,0,0,0,0
0.005326,0,0,0,0
0.005329,0,0,0,0
0.005334,0,0,0,0
0.005338,0,0,0,0
0.005342,0,0,0,0
0.005347,0,0,0,0
0.005351,0,0,0,0
0.005355,0,0,0,0
0.00536,0,0,0,0
0.005364,0,0,0,0
0.005368,0,0,0,0
0.005371,0,0,0,0
0.005376,0,0,0,0
0.00538,0,0,0,0
0.005384,0,0,0,0
0.005388,0,0,0,0
0.005391,0,0,0,0
0.005395,0,0,0,0
0.005399,0,0,0,0
0.005403,0,0,0,0
0.005407,0,0,0,0
0.00541,0,0,0,0
0.005414,0,0,0,0
0.005418,0,0,0,0
0.005422,0,0,0,0
0.005425,0,0,0,0
0.005431,0,0,0,0
0.005435,0,0,0,0
0.005439,0,0,0,0
0.005442,0,0,0,0
0.005446,0,0,0,0
0.00545,0,0,0,0
0.005455,0,0,0,0
0.005459,0,0,0,0
0.005464,0,0,0,0
0.005467,0,0,0,0
0.005471,0,0,0,0
0.005475,0,0,0,0
0.005479,0,0,0,0
0.005483,0,0,0,0
0.005488,0,0,0,0
0.005492,0,0,0,0
0.005495,0,0,0,0
0.005499,0,0,0,0
0.005503,0,0,0,0
0.005507,0,0,0,0
0.00551,0,0,0,0
0.005516,0,0,0,0
0.005519,0,0,0,0
0.005523,0,0,0,0
0.005527,0,0,0,0
0.005532,0,0,0,0
0.005536,0,0,0,0
0.005539,0,0,0,0
0.005543,0,0,0,0
0.005547,0,0,0,0
0.005551,0,0,0,0
0.005558,0,0,0,0
0.005562,0,0,0,0
0.005566,0,0,0,0
0.00557,0,0,0,0
0.005574,0,0,0,0
0.005578,0,0,0,0
0.005581,0,0,0,0
0.005585,0,0,0,0
0.005589,0,0,0,0
0.005594,0,0,0,0
0.005598,0,0,0,0
0.005602,0,0,0,0
0.005606,0,0,0,0
0.00561,0,0,0,0
0.005621,0,0,0,0
0.005626,0,0,0,0
0.005629,0,0,0,0
0.005633,0,0,0,0
0.005637,0,0,0,0
0.005641,0,0,0,0
0.005645,0,0,0,0
0.005648,0,0,0,0
0.005652,0,0,0,0
0.005656,0,0,0,0
0.00566,0,0,0,0
0.005663,0,0,0,0
0.005667,0,0,0,0
0.005671,0,0,0,0
0.005675,0,0,0,0
0.005679,0,0,0,0
0.005683,0,0,0,0
0.005686,0,0,0,0
0.00569,0,0,0,0
0.005696,0,0,0,0
0.0057,0,0,0,0
0.005704,0,0,0,0
0.005707,0,0,0,0
0.005712,0,0,0,0
0.005715,0,0,0,0
0.005719,0,0,0,0
0.005724,0,0,0,0
0.005728,0,0,0,0
0.005732,0,0,0,0
0.005736,0,0,0,0
0.005739,0,0,0,0
0.005743,0,0,0,0
0.00575,0,0,0,0
0.005754,0,0,0,0
0.005757,0,0,0,0
0.005761,0,0,0,0
0.005765,0,0,0,0
0.005769,0,0,0,0
0.005772,0,0,0,0
0.005779,0,0,0,0
0.005786,0,0,0,0
0.00579,0,0,0,0
0.005794,0,0,0,0
0.005798,0,0,0,0
0.005801,0,0,0,0
0.005805,0,0,0,0
0.005809,0,0,0,0
0.005812,0,0,0,0
0.005816,0,0,0,0
0.00582,0,0,0,0
0.005823,0,0,0,0
0.005827,0,0,0,0
0.005831,0,0,0,0
0.005835,0,0,0,0
0.005839,0,0,0,0
0.005843,0,0,0,0
0.005846,0,0,0,0
0.00585,0,0,0,0
0.005855,0,0,0,0
0.005859,0,0,0,0
0.005863,0,0,0,0
0.005868,0,0,0,0
0.005872,0,0,0,0
0.005876,0,0,0,0
0.005882,0,0,0,0
0.005886,0,0,0,0
0.005889,0,0,0,0
0.005893,0,0,0,0
0.005897,0,0,0,0
0.005901,0,0,0,0
0.005905,0,0,0,0
0.005909,0,0,0,0
0.005912,0,0,0,0
0.005916,0,0,0,0
0.00592,0,0,0,0
0.005924,0,0,0,0
0.005928,0,0,0,0
0.005932,0,0,0,0
0.005937,0,0,0,0
0.005941,0,0,0,0
0.005945,0,0,0,0
0.005948,0,0,0,0
0.005953,0,0,0,0
0.005957,0,0,0,0
0.005961,0,0,0,0
0.005965,0,0,0,0
0.005969,0,0,0,0
0.005972,0,0,0,0
0.005976,0,0,0,0
0.00598,0,0,0,0
0.005985,0,0,0,0
0.005989,0,0,0,0
0.005993,0,0,0,0
0.005996,0,0,0,0
0.006,0,0,0,0
0.006004,0,0,0,0
0.006009,0,0,0,0
0.006014,0,0,0,0
0.006018,0,0,0,0
0.006022,0,0,0,0
0.006026,0,0,0,0
0.006029,0,0,0,0
0.006033,0,0,0,0
0.006037,0,0,0,0
0.006041,0,0,0,0
0.006045,0,0,0,0
0.006049,0,0,0,0
0.006053,0,0,0,0
0.006059,0,0,0,0
0.006065,0,0,0,0
0.006071,0,0,0,0
0.006078,0,0,0,0
0.006084,0,0,0,0
0.00609,0,0,0,0
0.006094,0,0,0,0
0.006098,0,0,0,0
0.006101,0,0,0,0
0.006107,0,0,0,0
0.006111,0,0,0,0
0.006115,0,0,0,0
0.006118,0,0,0,0
0.006122,0,0,0,0
0.006128,0,0,0,0
0.006131,0,0,0,0
0.006135,0,0,0,0
0.006146,0,0,0,0
0.006151,0,0,0,0
0.006155,0,0,0,0
0.00616,0,0,0,0
0.006166,0,0,0,0
0.006172,0,0,0,0
0.006178,0,0,0,0
0.006184,0,0,0,0
0.006189,0,0,0,0
0.006195,0,0,0,0
0.0062,0,0,0,0
0.006208,0,0,0,0
0.006214,0,0,0,0
0.006219,0,0,0,0
0.006225,0,0,0,0
0.006231,0,0,0,0
0.006236,0,0,0,0
0.006243,0,0,0,0
0.006249,0,0,0,0
0.006254,0,0,0,0
0.006261,0,0,0,0
0.006276,0,0,0,0
0.006283,0,0,0,0
0.006289,0,0,0,0
0.006296,0,0,0,0
0.006302,0,0,0,0
0.006308,0,0,0,0
0.006314,0,0,0,0
0.006319,0,0,0,0
0.006326,0,0,0,0
0.006331,0,0,0,0
0.006338,0,0,0,0
0.006343,0,0,0,0
0.006349,0,0,0,0
0.006355,0,0,0,0
0.006361,0,0,0,0
0.006366,0,0,0,0
0.006371,0,0,0,0
0.006376,0,0,0,0
0.006381,0,0,0,0
0.006386,0,0,0,0
0.006392,0,0,0,0
0.006399,0,0,0,0
0.006404,0,0,0,0
0.00641,0,0,0,0
0.006416,0,0,0,0
0.006422,0,0,0,0
0.006427,0,0,0,0
0.006434,0,0,0,0
0.00644,0,0,0,0
0.006447,0,0,0,0
0.006452,0,0,0,0
0.006458,0,0,0,0
0.006463,0,0,0,0
0.00647,0,0,0,0
0.006476,0,0,0,0
0.006483,0,0,0,0
0.006489,0,0,0,0
0.006496,0,0,0,0
0.006505,0,0,0,0
0.006511,0,0,0,0
0.006517,0,0,0,0
0.006523,0,0,0,0
0.006529,0,0,0,0
0.006537,0,0,0,0
0.006542,0,0,0,0
0.006549,0,0,0,0
0.006555,0,0,0,0
0.006561,0,0,0,0
0.006567,0,0,0,0
0.006574,0,0,0,0
0.006579,0,0,0,0
0.006586,0,0,0,0
0.006593,0,0,0,0
0.006599,0,0,0,0
0.006605,0,0,0,0
0.006611,0,0,0,0
0.006617,0,0,0,0
0.006622,0,0,0,0
0.006627,0,0,0,0
0.006633,0,0,0,0
0.006638,0,0,0,0
0.006644,0,0,0,0
0.006651,0,0,0,0
0.006657,0,0,0,0
0.006665,0,0,0,0
0.00667,0,0,0,0
0.006678,0,0,0,0
0.006685,0,0,0,0
0.006693,0,0,0,0
0.0067,0,0,0,0
0.006707,0,0,0,0
0.006714,0,0,0,0
0.00673,0,0,0,0
0.006737,0,0,0,0
0.006742,0,0,0,0
0.006748,0,0,0,0
0.006755,0,0,0,0
0.006764,0,0,0,0
0.006771,0,0,0,0
0.006778,0,0,0,0
0.006784,0,0,0,0
0.00679,0,0,0,0
0.006796,0,0,0,0
0.006801,0,0,0,0
0.006807,0,0,0,0
0.006814,0,0,0,0
0.006821,0,0,0,0
0.006827,0,0,0,0
0.006835,0,0,0,0
0.006842,0,0,0,0
0.00685,0,0,0,0
0.006857,0,0,0,0
0.006864,0,0,0,0
0.006871,0,0,0,0
0.006879,0,0,0,0
0.006886,0,0,0,0
0.006894,0,0,0,0
0.006902,0,0,0,0
0.006909,0,0,0,0
0.006916,0,0,0,0
0.006923,0,0,0,0
0.00693,0,0,0,0
0.006936,0,0,0,0
0.006943,0,0,0,0
0.006951,0,0,0,0
0.006958,0,0,0,0
0.006965,0,0,0,0
0.006972,0,0,0,0
0.006978,0,0,0,0
0.006985,0,0,0,0
0.00699,0,0,0,0
0.006996,0,0,0,0
0.007002,0,0,0,0
0.007008,0,0,0,0
0.007015,0,0,0,0
0.007022,0,0,0,0
0.007028,0,0,0,0
0.007034,0,0,0,0
0.007039,0,0,0,0
0.007046,0,0,0,0
0.007053,0,0,0,0
0.00706,0,0,0,0
0.007066,0,0,0,0
0.007072,0,0,0,0
0.007078,0,0,0,0
0.007085,0,0,0,0
0.007092,0,0,0,0
0.0071,0,0,0,0
0.007109,0,0,0,0
0.007117,0,0,0,0
0.007123,0,0,0,0
0.007128,0,0,0,0
0.007134,0,0,0,0
0.007141,0,0,0,0
0.007147,0,0,0,0
0.007155,0,0,0,0
0.007161,0,0,0,0
0.007167,0,0,0,0
0.007174,0,0,0,0
0.007179,0,0,0,0
0.007187,0,0,0,0
0.007194,0,0,0,0
0.0072,0,0,0,0
0.007205,0,0,0,0
0.007212,0,0,0,0
0.007218,0,0,0,0
0.007226,0,0,0,0
0.007233,0,0,0,0
0.00724,0,0,0,0
0.00725,0,0,0,0
0.007257,0,0,0,0
0.007264,0,0,0,0
0.007271,0,0,0,0
0.007276,0,0,0,0
0.007282,0,0,0,0
0.007288,0,0,0,0
0.007295,0,0,0,0
0.007302,0,0,0,0
0.007308,0,0,0,0
0.007315,0,0,0,0
0.007322,0,0,0,0
0.007329,0,0,0,0
0.007336,0,0,0,0
0.007342,0,0,0,0
0.007348,0,0,0,0
0.007355,0,0,0,0
0.007362,0,0,0,0
0.00737,0,0,0,0
0.007377,0,0,0,0
0.007383,0,0,0,0
0.007391,0,0,0,0
0.007399,0,0,0,0
0.00741,0,0,0,0
0.007417,0,0,0,0
0.007423,0,0,0,0
0.00743,0,0,0,0
0.007437,0,0,0,0
0.007443,0,0,0,0
0.00745,0,0,0,0
0.007456,0,0,0,0
0.007478,0,0,0,0
0.007486,0,0,0,0
0.007493,0,0,0,0
0.007499,0,0,0,0
0.007506,0,0,0,0
0.007516,0,0,0,0
0.007522,0,0,0,0
0.007529,0,0,0,0
0.007536,0,0,0,0
0.007542,0,0,0,0
0.007549,0,0,0,0
0.007557,0,0,0,0
0.007563,0,0,0,0
0.00757,0,0,0,0
0.007576,0,0,0,0
0.007583,0,0,0,0
0.007589,0,0,0,0
0.007596,0,0,0,0
0.007602,0,0,0,0
0.00761,0,0,0,0
0.007615,0,0,0,0
0.007622,0,0,0,0
0.007629,0,0,0,0
0.007635,0,0,0,0
0.007642,0,0,0,0
0.00765,0,0,0,0
0.007656,0,0,0,0
0.007662,0,0,0,0
0.007667,0,0,0,0
0.007673,0,0,0,0
0.00768,0,0,0,0
0.007685,0,0,0,0
0.007691,0,0,0,0
0.007699,0,0,0,0
0.007705,0,0,0,0
0.007712,0,0,0,0
0.007718,0,0,0,0
0.007725,0,0,0,0
0.007731,0,0,0,0
0.007737,0,0,0,0
0.007743,0,0,0,0
0.007749,0,0,0,0
0.007756,0,0,0,0
0.007762,0,0,0,0
0.007769,0,0,0,0
0.007777,0,0,0,0
0.007787,0,0,0,0
0.007792,0,0,0,0
0.007796,0,0,0,0
0.0078,0,0,0,0
0.007804,0,0,0,0
0.007809,0,0,0,0
0.007813,0,0,0,0
0.007817,0,0,0,0
0.007823,0,0,0,0
0.007827,0,0,0,0
0.007832,0,0,0,0
0.007836,0,0,0,0
0.00784,0,0,0,0
0.007844,0,0,0,0
0.007848,0,0,0,0
0.007852,0,0,0,0
0.007856,0,0,0,0
0.00786,0,0,0,0
0.007865,0,0,0,0
0.007869,0,0,0,0
0.007873,0,0,0,0
0.007878,0,0,0,0
0.007881,0,0,0,0
0.007885,0,0,0,0
0.007889,0,0,0,0
0.007893,0,0,0,0
0.007896,0,0,0,0
0.007901,0,0,0,0
0.007904,0,0,0,0
0.007912,0,0,0,0
0.007916,0,0,0,0
0.00792,0,0,0,0
0.007924,0,0,0,0
0.007927,0,0,0,0
0.007931,0,0,0,0
0.007935,0,0,0,0
0.007939,0,0,0,0
0.007947,0,0,0,0
0.007951,0,0,0,0
0.007955,0,0,0,0
0.007959,0,0,0,0
0.007966,0,0,0,0
0.00797,0,0,0,0
0.007974,0,0,0,0
0.007978,0,0,0,0
0.007982,0,0,0,0
0.007985,0,0,0,0
0.007989,0,0,0,0
0.007993,0,0,0,0
0.007997,0,0,0,0
0.008004,0,0,0,0
0.008008,0,0,0,0
0.008012,0,0,0,0
0.008016,0,0,0,0
0.00802,0,0,0,0
0.008024,0,0,0,0
0.008028,0,0,0,0
0.008034,0,0,0,0
0.008038,0,0,0,0
0.008042,0,0,0,0
0.008046,0,0,0,0
0.00805,0,0,0,0
0.008054,0,0,0,0
0.008058,0,0,0,0
0.008062,0,0,0,0
0.008066,0,0,0,0
0.00807,0,0,0,0
0.008073,0,0,0,0
0.008077,0,0,0,0
0.008082,0,0,0,0
0.008086,0,0,0,0
0.00809,0,0,0,0
0.008095,0,0,0,0
0.0081,0,0,0,0
0.008104,0,0,0,0
0.008107,0,0,0,0
0.008112,0,0,0,0
0.008116,0,0,0,0
0.00812,0,0,0,0
0.008124,0,0,0,0
0.008128,0,0,0,0
0.008131,0,0,0,0
0.008135,0,0,0,0
0.008139,0,0,0,0
0.008153,0,0,0,0
0.008158,0,0,0,0
0.008162,0,0,0,0
0.008166,0,0,0,0
0.00817,0,0,0,0
0.008173,0,0,0,0
0.008177,0,0,0,0
0.008181,0,0,0,0
0.008185,0,0,0,0
0.00819,0,0,0,0
0.008194,0,0,0,0
0.008198,0,0,0,0
0.008203,0,0,0,0
0.008207,0,0,0,0
0.00821,0,0,0,0
0.008214,0,0,0,0
0.008218,0,0,0,0
0.008223,0,0,0,0
0.008226,0,0,0,0
0.00823,0,0,0,0
0.008234,0,0,0,0
0.008239,0,0,0,0
0.008243,0,0,0,0
0.008247,0,0,0,0
0.00825,0,0,0,0
0.008254,0,0,0,0
0.008258,0,0,0,0
0.008262,0,0,0,0
0.008266,0,0,0,0
0.00827,0,0,0,0
0.008274,0,0,0,0
0.008279,0,0,0,0
0.008283,0,0,0,0
0.008287,0,0,0,0
0.008291,0,0,0,0
0.008294,0,0,0,0
0.008298,0,0,0,0
0.008302,0,0,0,0
0.008306,0,0,0,0
0.008309,0,0,0,0
0.008313,0,0,0,0
0.008317,0,0,0,0
0.008321,0,0,0,0
0.008324,0,0,0,0
0.008328,0,0,0,0
0.008332,0,0,0,0
0.008336,0,0,0,0
0.008339,0,0,0,0
0.008343,0,0,0,0
0.008348,0,0,0,0
0.008352,0,0,0,0
0.008357,0,0,0,0
0.008361,0,0,0,0
0.008365,0,0,0,0
0.008369,0,0,0,0
0.008373,0,0,0,0
0.008377,0,0,0,0
0.00838,0,0,0,0
0.008384,0,0,0,0
0.008388,0,0,0,0
0.008392,0,0,0,0
0.008395,0,0,0,0
0.008399,0,0,0,0
0.008403,0,0,0,0
0.008407,0,0,0,0
0.00841,0,0,0,0
0.008414,0,0,0,0
0.008418,0,0,0,0
0.008422,0,0,0,0
0.008425,0,0,0,0
0.00843,0,0,0,0
0.008434,0,0,0,0
0.008438,0,0,0,0
0.008442,0,0,0,0
0.008461,0,0,0,0
0.008465,0,0,0,0
0.008469,0,0,0,0
0.008473,0,0,0,0
0.008476,0,0,0,0
0.00848,0,0,0,0
0.008486,0,0,0,0
0.008489,0,0,0,0
0.008493,0,0,0,0
0.008497,0,0,0,0
0.008502,0,0,0,0
0.008505,0,0,0,0
0.008509,0,0,0,0
0.008513,0,0,0,0
0.008517,0,0,0,0
0.008521,0,0,0,0
0.008525,0,0,0,0
0.008529,0,0,0,0
0.008533,0,0,0,0
0.008537,0,0,0,0
0.008542,0,0,0,0
0.008546,0,0,0,0
0.00855,0,0,0,0
0.008553,0,0,0,0
0.008557,0,0,0,0
0.008561,0,0,0,0
0.008565,0,0,0,0
0.008569,0,0,0,0
0.008572,0,0,0,0
0.008576,0,0,0,0
0.00858,0,0,0,0
0.008584,0,0,0,0
0.008588,0,0,0,0
0.008592,0,0,0,0
0.008595,0,0,0,0
0.0086,0,0,0,0
0.008604,0,0,0,0
0.008608,0,0,0,0
0.008613,0,0,0,0
0.008617,0,0,0,0
0.008621,0,0,0,0
0.008626,0,0,0,0
0.008631,0,0,0,0
0.008635,0,0,0,0
0.008638,0,0,0,0
0.008642,0,0,0,0
0.008646,0,0,0,0
0.00865,0,0,0,0
0.008653,0,0,0,0
0.008657,0,0,0,0
0.008661,0,0,0,0
0.008665,0,0,0,0
0.008669,0,0,0,0
0.008672,0,0,0,0
0.008676,0,0,0,0
0.008681,0,0,0,0
0.008685,0,0,0,0
0.008689,0,0,0,0
0.008693,0,0,0,0
0.008696,0,0,0,0
0.0087,0,0,0,0
0.008704,0,0,0,0
0.008709,0,0,0,0
0.008712,0,0,0,0
0.008716,0,0,0,0
0.00872,0,0,0,0
0.008724,0,0,0,0
0.008727,0,0,0,0
0.008731,0,0,0,0
0.008735,0,0,0,0
0.00874,0,0,0,0
0.008744,0,0,0,0
0.008748,0,0,0,0
0.008751,0,0,0,0
0.008758,0,0,0,0
0.008761,0,0,0,0
0.008765,0,0,0,0
0.008769,0,0,0,0
0.008773,0,0,0,0
0.008777,0,0,0,0
0.00878,0,0,0,0
0.008784,0,0,0,0
0.008788,0,0,0,0
0.008792,0,0,0,0
0.008797,0,0,0,0
0.008801,0,0,0,0
0.008805,0,0,0,0
0.008808,0,0,0,0
0.008812,0,0,0,0
0.008816,0,0,0,0
0.00882,0,0,0,0
0.008824,0,0,0,0
0.008827,0,0,0,0
0.008831,0,0,0,0
0.008839,0,0,0,0
0.008843,0,0,0,0
0.008847,0,0,0,0
0.008851,0,0,0,0
0.008854,0,0,0,0
0.008858,0,0,0,0
0.008862,0,0,0,0
0.008866,0,0,0,0
0.00887,0,0,0,0
0.008873,0,0,0,0
0.008877,0,0,0,0
0.008881,0,0,0,0
0.008885,0,0,0,0
0.008889,0,0,0,0
0.008893,0,0,0,0
0.008897,0,0,0,0
0.0089,0,0,0,0
0.008904,0,0,0,0
0.008908,0,0,0,0
0.008912,0,0,0,0
0.008915,0,0,0,0
0.008919,0,0,0,0
0.008923,0,0,0,0
0.008927,0,0,0,0
0.00893,0,0,0,0
0.008934,0,0,0,0
0.008938,0,0,0,0
0.008942,0,0,0,0
0.008946,0,0,0,0
0.008949,0,0,0,0
0.008953,0,0,0,0
0.008957,0,0,0,0
0.008961,0,0,0,0
0.008965,0,0,0,0
0.008968,0,0,0,0
0.008972,0,0,0,0
0.008976,0,0,0,0
0.008979,0,0,0,0
0.008983,0,0,0,0
0.008987,0,0,0,0
0.008991,0,0,0,0
0.008995,0,0,0,0
0.008998,0,0,0,0
0.009002,0,0,0,0
0.009006,0,0,0,0
0.00901,0,0,0,0
0.009013,0,0,0,0
0.009017,0,0,0,0
0.009021,0,0,0,0
0.009025,0,0,0,0
0.009028,0,0,0,0
0.009032,0,0,0,0
0.009035,0,0,0,0
0.00904,0,0,0,0
0.009043,0,0,0,0
0.009047,0,0,0,0
0.009051,0,0,0,0
0.009054,0,0,0,0
0.009058,0,0,0,0
0.009062,0,0,0,0
0.009066,0,0,0,0
0.00907,0,0,0,0
0.009073,0,0,0,0
0.009077,0,0,0,0
0.009081,0,0,0,0
0.009084,0,0,0,0
0.009088,0,0,0,0
0.009092,0,0,0,0
0.009096,0,0,0,0
0.009099,0,0,0,0
0.009103,0,0,0,0
0.009107,0,0,0,0
0.009111,0,0,0,0
0.009115,0,0,0,0
0.009118,0,0,0,0
0.009122,0,0,0,0
0.009126,0,0,0,0
0.00913,0,0,0,0
0.009137,0,0,0,0
0.009141,0,0,0,0
0.009145,0,0,0,0
0.009148,0,0,0,0
0.009152,0,0,0,0
0.009156,0,0,0,0
0.00916,0,0,0,0
0.009164,0,0,0,0
0.009168,0,0,0,0
0.009171,0,0,0,0
0.009175,0,0,0,0
0.009179,0,0,0,0
0.009183,0,0,0,0
0.009187,0,0,0,0
0.009191,0,0,0,0
0.009194,0,0,0,0
0.009198,0,0,0,0
0.009202,0,0,0,0
0.009207,0,0,0,0
0.009212,0,0,0,0
0.009216,0,0,0,0
0.00922,0,0,0,0
0.009223,0,0,0,0
0.009227,0,0,0,0
0.009231,0,0,0,0
0.009235,0,0,0,0
0.009239,0,0,0,0
0.009243,0,0,0,0
0.009247,0,0,0,0
0.009251,0,0,0,0
0.009254,0,0,0,0
0.009258,0,0,0,0
0.009262,0,0,0,0
0.009266,0,0,0,0
0.009269,0,0,0,0
0.009273,0,0,0,0
0.009277,0,0,0,0
0.009281,0,0,0,0
0.009284,0,0,0,0
0.00929,0,0,0,0
0.009294,0,0,0,0
0.009298,0,0,0,0
0.009302,0,0,0,0
0.009306,0,0,0,0
0.009309,0,0,0,0
0.009313,0,0,0,0
0.009317,0,0,0,0
0.009321,0,0,0,0
0.009325,0,0,0,0
0.009328,0,0,0,0
0.009332,0,0,0,0
0.009336,0,0,0,0
0.00934,0,0,0,0
0.009343,0,0,0,0
0.009347,0,0,0,0
0.009351,0,0,0,0
0.009359,0,0,0,0
0.009363,0,0,0,0
0.00937,0,0,0,0
0.009373,0,0,0,0
0.009378,0,0,0,0
0.009383,0,0,0,0
0.009387,0,0,0,0
0.009391,0,0,0,0
0.009395,0,0,0,0
0.009399,0,0,0,0
0.009402,0,0,0,0
0.009406,0,0,0,0
0.00941,0,0,0,0
0.009414,0,0,0,0
0.009418,0,0,0,0
0.009422,0,0,0,0
0.009426,0,0,0,0
0.009429,0,0,0,0
0.009433,0,0,0,0
0.009437,0,0,0,0
0.009443,0,0,0,0
0.009446,0,0,0,0
0.009451,0,0,0,0
0.009455,0,0,0,0
0.009459,0,0,0,0
0.009463,0,0,0,0
0.009469,0,0,0,0
0.009473,0,0,0,0
0.009477,0,0,0,0
0.009481,0,0,0,0
0.009485,0,0,0,0
0.009489,0,0,0,0
0.009492,0,0,0,0
0.009497,0,0,0,0
0.009501,0,0,0,0
0.009505,0,0,0,0
0.00951,0,0,0,0
0.009514,0,0,0,0
0.009518,0,0,0,0
0.009522,0,0,0,0
0.009525,0,0,0,0
0.00953,0,0,0,0
0.009534,0,0,0,0
0.009538,0,0,0,0
0.009542,0,0,0,0
0.009545,0,0,0,0
0.009549,0,0,0,0
0.009554,0,0,0,0
0.009558,0,0,0,0
0.009562,0,0,0,0
0.009566,0,0,0,0
0.009569,0,0,0,0
0.009573,0,0,0,0
0.009577,0,0,0,0
0.009581,0,0,0,0
0.009584,0,0,0,0
0.009588,0,0,0,0
0.009592,0,0,0,0
0.009596,0,0,0,0
0.009601,0,0,0,0
0.009604,0,0,0,0
0.009609,0,0,0,0
0.009613,0,0,0,0
0.009617,0,0,0,0
0.009621,0,0,0,0
0.009625,0,0,0,0
0.009629,0,0,0,0
0.009633,0,0,0,0
0.009638,0,0,0,0
0.009642,0,0,0,0
0.009645,0,0,0,0
0.009649,0,0,0,0
0.009653,0,0,0,0
0.009657,0,0,0,0
0.009661,0,0,0,0
0.009665,0,0,0,0
0.009668,0,0,0,0
0.009672,0,0,0,0
0.009676,0,0,0,0
0.00968,0,0,0,0
0.009684,0,0,0,0
0.009688,0,0,0,0
0.009692,0,0,0,0
0.009696,0,0,0,0
0.0097,0,0,0,0
0.009704,0,0,0,0
0.009707,0,0,0,0
0.009712,0,0,0,0
0.009718,0,0,0,0
0.009726,0,0,0,0
0.009732,0,0,0,0
0.009737,0,0,0,0
0.009763,0,0,0,0
0.00977,0,0,0,0
0.009774,0,0,0,0
0.009778,0,0,0,0
0.009782,0,0,0,0
0.009787,0,0,0,0
0.009791,0,0,0,0
0.009794,0,0,0,0
0.0098,0,0,0,0
0.009804,0,0,0,0
0.009808,0,0,0,0
0.009812,0,0,0,0
0.009816,0,0,0,0
0.009819,0,0,0,0
0.009823,0,0,0,0
0.009827,0,0,0,0
0.009831,0,0,0,0
0.009835,0,0,0,0
0.009839,0,0,0,0
0.009844,0,0,0,0
0.009848,0,0,0,0
0.009852,0,0,0,0
0.009855,0,0,0,0
0.009859,0,0,0,0
0.009863,0,0,0,0
0.009867,0,0,0,0
0.009871,0,0,0,0
0.009876,0,0,0,0
0.00988,0,0,0,0
0.009884,0,0,0,0
0.009888,0,0,0,0
0.009892,0,0,0,0
0.009896,0,0,0,0
0.0099,0,0,0,0
0.009903,0,0,0,0
0.009907,0,0,0,0
0.009911,0,0,0,0
0.009917,0,0,0,0
0.00992,0,0,0,0
